"","Corncob.p.val","Corncob.q.val","ANCOMBC.p.val","ANCOMBC.q.val","ANCOMBC.LFC","LinDA.p.val","LinDA.q.val","LinDA.LFC"
"adenosylcobalamin salvage from cobinamide I (COBALSYN-PWY)",0.000431429166408024,0.0117965113791145,0.701079756914013,0.974947911249902,-0.201281312003391,0.000147604145420699,0.000359946951113634,-0.460201683727322
"colanic acid building blocks biosynthesis (COLANSYN-PWY)",0.000176774735295399,0.007113627459195,0.525152402324909,0.974947911249902,-0.44884184350934,0.0284073629418133,0.0441186977532073,-0.854577392026346
"superpathway of aromatic amino acid biosynthesis (COMPLETE-ARO-PWY)",0.622781792553105,0.79276572209431,0.886929859270427,0.99381282719248,0.0584397901963314,1.95455557876478e-05,5.66006719683968e-05,-0.0792027638938674
"L-lysine biosynthesis I (DAPLYSINESYN-PWY)",0.747464760414877,0.888013689723657,0.457929484376998,0.974947911249902,-0.305121419857216,0.134732321342681,0.180944856682441,-0.603854579445597
"nitrate reduction I (denitrification) (DENITRIFICATION-PWY)",0.950167791727377,0.976239329336748,0.667583954118526,0.974947911249902,0.646921773810843,0.0272684750708476,0.0430717958505434,0.781616815297723
"dTDP-L-rhamnose biosynthesis I (DTDPRHAMSYN-PWY)",0.186192026701283,0.352118254577936,0.510459523181209,0.974947911249902,0.331698574413975,0.000115449721845184,0.000284026749318241,0.315037706423631
"enterobacterial common antigen biosynthesis (ECASYN-PWY)",0.00397507360478176,0.0334869837008888,0.351169062116282,0.93106550274326,-0.658811651969358,0.0101306837369819,0.0184073861364769,-1.22588558523303
"fatty acid &beta;-oxidation I (FAO-PWY)",0.000917378752614144,0.0181751976473432,0.954079974235582,0.99381282719248,0.0587898850942436,4.76740959554078e-05,0.00012503206297739,-0.135759852378218
"fatty acid elongation -- saturated (FASYN-ELONG-PWY)",0.766196769225961,0.893686325134722,0.0223703571132266,0.230331825091741,-1.28175346243849,0.0743617399511666,0.107669602637627,-2.01502863311077
"superpathway of fatty acid biosynthesis initiation (E. coli) (FASYN-INITIAL-PWY)",0.314017106248267,0.498838603068675,0,0,2.35153833438394,1.02753827668778e-09,7.32450361331288e-09,3.87563728923564
"mixed acid fermentation (FERMENTATION-PWY)",0.11603407275009,0.278101041883663,0.808902223748589,0.993667488164664,-0.122768629935821,0.0427546443209748,0.0649496782580928,-0.341930146003334
"superpathway of tetrahydrofolate biosynthesis and salvage (FOLSYN-PWY)",4.60141331412452e-05,0.00639596450663309,0.444579404966412,0.974947911249902,-0.53415945897961,0.0156467669739935,0.0265231781632328,-1.00347183714363
"superpathway of fucose and rhamnose degradation (FUC-RHAMCAT-PWY)",0.0166589019685925,0.0741293692608337,0.986734127892075,0.993884375195641,0.0130255432510133,2.43909138912812e-05,6.9903856306971e-05,-0.201904940947056
"fucose degradation (FUCCAT-PWY)",0.216541226948483,0.37390348504148,0.000170937993508765,0.00792012703257277,-2.13679087009712,0.0117107056803363,0.0208690780713685,-3.25815022694232
"D-galactarate degradation I (GALACTARDEG-PWY)",0.0150042821139587,0.0706981428420427,0.733314107381438,0.974947911249902,-0.238805904992086,0.00166992335493377,0.00341351979905579,-0.63564468004532
"D-galacturonate degradation I (GALACTUROCAT-PWY)",0.00366522724192289,0.0334869837008888,0.322415434127267,0.908089331390788,0.717639655405881,0.0334496959630781,0.0510934916359105,0.851526083496358
"gallate degradation II (GALLATE-DEGRADATION-I-PWY)",0.142949959878196,0.304146254831685,0.546101691599946,0.974947911249902,0.319840901073299,5.22206056174923e-10,4.53666511301964e-09,0.472655056100904
"gallate degradation I (GALLATE-DEGRADATION-II-PWY)",0.142949959878196,0.304146254831685,0.546101691599946,0.974947911249902,0.319840901073299,5.22206056174923e-10,4.53666511301964e-09,0.472655056100904
"superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation (GLCMANNANAUT-PWY)",0.539011025039252,0.745497835626428,0.00806895751165968,0.131951187543611,-1.4551548559602,0.124638579454402,0.169876585176531,-2.26541257144048
"D-glucarate degradation I (GLUCARDEG-PWY)",0.0131223485097995,0.0641747721256596,0.44384238603215,0.974947911249902,0.41875357213984,0.000543750037115487,0.00121905250256537,0.403628730649474
"superpathway of D-glucarate and D-galactarate degradation (GLUCARGALACTSUPER-PWY)",0.0150042821139587,0.0706981428420427,0.733314107381438,0.974947911249902,-0.238805904992086,0.00166992335493377,0.00341351979905579,-0.63564468004532
"gluconeogenesis I (GLUCONEO-PWY)",0.720467424166825,0.869116857183915,0.917546568359283,0.99381282719248,0.0620151979605779,0.983389460761324,0.983389460761324,-0.0740836407940485
"glucose and glucose-1-phosphate degradation (GLUCOSE1PMETAB-PWY)",0.995552934676182,0.995552934676182,0.0850043151713613,0.563575507168433,-0.564711847728885,0.295882823918864,0.360769408111598,-0.978484506251377
"superpathway of &beta;-D-glucuronide and D-glucuronate degradation (GLUCUROCAT-PWY)",0.991590146818049,0.995552934676182,0.603909568479545,0.974947911249902,-0.458715672005559,3.62354590777159e-12,5.59636534644723e-11,-0.550998264552495
"L-ornithine biosynthesis (GLUTORN-PWY)",0.890822800480586,0.956729781469519,0.483086951870415,0.974947911249902,0.290514567629506,0.681023443940721,0.745372115809135,0.255485570965359
"glycogen degradation I (bacterial) (GLYCOCAT-PWY)",0.0809780433703434,0.218562097640344,0.856894187245612,0.99381282719248,-0.204174965028729,0.198537288393121,0.253039409006727,-0.473307686443323
"glycogen biosynthesis I (from ADP-D-Glucose) (GLYCOGENSYNTH-PWY)",0.0110675239732339,0.0603288561678241,0.717841508206091,0.974947911249902,-0.161283848837966,0.000692533521861272,0.00151593952029475,-0.396213836056229
"glycolysis I (from glucose 6-phosphate) (GLYCOLYSIS)",0.14769692231035,0.304146254831685,0.975708483909914,0.99381282719248,0.0142597177269167,0.978277334708985,0.981809021837898,-0.143109309142446
"superpathway of glycolysis and Entner-Doudoroff (GLYCOLYSIS-E-D)",0.00373449635345101,0.0334869837008888,0.22355826676256,0.902638417608869,-0.852098716732936,0.0166173513023062,0.0278290582050671,-1.55458004556012
"superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass (GLYCOLYSIS-TCA-GLYOX-BYPASS)",0.0115978838752678,0.0610516678124679,0.605227601852263,0.974947911249902,0.488836164491215,0.10926960580224,0.151884752065114,0.503593686852905
"glyoxylate cycle (GLYOXYLATE-BYPASS)",0.107672123532275,0.264892480902412,0.737994186019983,0.974947911249902,-0.333248131710394,0.660125209975827,0.725354973807431,-0.634875901585185
"superpathway of glycerol degradation to 1,3-propanediol (GOLPDLCAT-PWY)",0.14699046887728,0.304146254831685,0.537907620348071,0.974947911249902,0.332898900933381,1.02053876460673e-09,7.32450361331288e-09,0.492174205834867
"3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate (HCAMHPDEG-PWY)",0.0693904563464047,0.20094319650313,0.871516949154276,0.99381282719248,0.130838996445609,0.000112041631615378,0.000278103335616743,-0.000448446599578808
"heme biosynthesis I (aerobic) (HEME-BIOSYNTHESIS-II)",0.282648725772609,0.459510793946113,0.464401906511903,0.974947911249902,0.435970455334085,0.196820867926807,0.252148393012222,0.467151172916548
"heme biosynthesis II (anaerobic) (HEMESYN2-PWY)",0.95516941575394,0.976239329336748,0.205772454499719,0.902456864144022,-1.66664116738964,0.0649546384027367,0.0965635800853519,-2.63381703222898
"superpathway of hexitol degradation (bacteria) (HEXITOLDEGSUPER-PWY)",0.0116393467412259,0.0610516678124679,0.257853214588694,0.902638417608869,-0.779176417965522,0.00641671617499728,0.01213501426292,-1.40349782889405
"L-histidine degradation I (HISDEG-PWY)",0.140710589367506,0.304146254831685,0.624146089681196,0.974947911249902,-0.236179599826917,0.00315615859938889,0.00622278078461072,-0.504330824224065
"L-histidine biosynthesis (HISTSYN-PWY)",0.15816140140762,0.319750047859003,0.134263009056528,0.777800469236709,0.724057282937528,0.20378286967867,0.257507444412138,0.881156082986387
"L-methionine biosynthesis I (HOMOSER-METSYN-PWY)",0.433890119061696,0.639199891619443,0.710152347946208,0.974947911249902,-0.192068520490229,0.80484021035455,0.837998421268033,-0.440090029493566
"L-methionine biosynthesis III (HSERMETANA-PWY)",0.4667300132111,0.679324312422438,0.129252516590153,0.777800469236709,-0.760942607981321,0.257015165004119,0.316151397659934,-1.26160350691736
"L-isoleucine biosynthesis I (from threonine) (ILEUSYN-PWY)",0.0761436262133633,0.209583446409059,0.921859886737246,0.99381282719248,-0.0434714930512638,2.02194411036416e-06,6.93951188495354e-06,-0.226232250478795
"superpathway of (Kdo)2-lipid A biosynthesis (KDO-NAGLIPASYN-PWY)",0.00388566620275735,0.0334869837008888,0.330226353654709,0.908089331390788,-0.694939695311379,0.00980798778106706,0.0179382934416884,-1.29743927498819
"ketogluconate metabolism (KETOGLUCONMET-PWY)",0.00719297460055794,0.0444365986434468,0.447777118297391,0.974947911249902,-0.577126663271252,0.0242709162737665,0.0387776708282017,-1.09077646841165
"lactose and galactose degradation I (LACTOSECAT-PWY)",0.0110015358717657,0.0603288561678241,0.607363957470314,0.974947911249902,0.315599000187064,0.014949575199981,0.025496821506716,0.291796204742035
"superpathway of S-adenosyl-L-methionine biosynthesis (MET-SAM-PWY)",0.184298956877563,0.350925411040838,0.68591406355024,0.974947911249902,-0.212993445149961,0.783663741467816,0.828359392121874,-0.470327213249135
"methylgallate degradation (METHYLGALLATE-DEGRADATION-PWY)",0.142949959878196,0.304146254831685,0.546101691599946,0.974947911249902,0.319840901073299,5.22206056174923e-10,4.53666511301964e-09,0.472655056100904
"NAD biosynthesis II (from tryptophan) (NADSYN-PWY)",0.214997114986623,0.37390348504148,0.51330398822229,0.974947911249902,0.461608204222899,6.44305218067132e-08,3.65544593107475e-07,0.498109645313662
"lipid IVA biosynthesis (NAGLIPASYN-PWY)",0.0740020731631286,0.205725763393497,0.963217122931426,0.99381282719248,0.0226590260733917,0.322708157564656,0.388367393086469,-0.130845951670236
"pentose phosphate pathway (non-oxidative branch) (NONOXIPENT-PWY)",0.0984994634610674,0.251218815065842,0.203523315910211,0.902456864144022,0.487787322131584,8.19636369442378e-07,3.16470709312474e-06,0.540229161328198
"O-antigen building blocks biosynthesis (E. coli) (OANTIGEN-PWY)",0.00974396209857072,0.0564337804875554,0.00494762529713259,0.0859649895376787,-1.40054396062143,1.99430361114139e-09,1.35223513145685e-08,-2.70828724803386
"superpathway of L-arginine and L-ornithine degradation (ORNARGDEG-PWY)",0.00963365944545186,0.0564337804875554,0.21081843375513,0.902456864144022,-0.850339510247439,0.00185366862003966,0.00370733724007932,-1.5101370698563
"superpathway of ornithine degradation (ORNDEG-PWY)",0.0131581367308007,0.0641747721256596,0.114035916640014,0.7044885516872,-1.72306559430791,0.0128212001030683,0.0224585698556431,-2.80703588182694
"ectoine biosynthesis (P101-PWY)",0.243549786778646,0.416457870754771,0.00244448884117777,0.0533365353910539,2.73604243152519,1.8523182145902e-06,6.43680579570094e-06,4.34689151833885
"TCA cycle IV (2-oxoglutarate decarboxylase) (P105-PWY)",0.022529729052536,0.0921068334794852,0.64004205175849,0.974947911249902,0.414899089023655,0.816215567998204,0.843856325311649,0.446882660900003
"pyruvate fermentation to propanoate I (P108-PWY)",0.251459933813444,0.4211196481936,0.00295178383531776,0.0586139933013097,2.83894836260809,3.9615929620096e-06,1.28060795748682e-05,4.61449845098214
"Bifidobacterium shunt (P124-PWY)",0.516115197682778,0.724646590685921,0.197174701887202,0.902456864144022,1.24492611114528,0.00159896153402972,0.00336750989742623,1.67814702400763
"acetylene degradation (P161-PWY)",0.0237396774762248,0.0956468164984131,0.0634926161201822,0.504312779468876,1.90215594935183,0.00166963029581946,0.00341351979905579,2.60419800412209
"L-lysine fermentation to acetate and butanoate (P163-PWY)",0.0322133181070464,0.117832926759986,0.935644679668929,0.99381282719248,0.0646665669525837,4.08378201477433e-07,1.95739896570218e-06,-0.314724111362733
"purine nucleobases degradation I (anaerobic) (P164-PWY)",0.286530936293853,0.463113955172623,0.895592944763802,0.99381282719248,0.115615985740733,2.10844230963403e-10,2.09338200742236e-09,0.0101324231112849
"octane oxidation (P221-PWY)",0.501451633206057,0.714890020673251,0.386745250496456,0.974947911249902,1.32382471889841,0.0016965739919832,0.0034426829910316,1.98778722280286
"3-phenylpropanoate degradation (P281-PWY)",0.423920773963895,0.634061491170932,0.0782691605076,0.557918631310585,-1.77818929267632,1.24958046132662e-08,7.89507655110907e-08,-2.87817609977874
"superpathway of L-lysine, L-threonine and L-methionine biosynthesis I (P4-PWY)",0.162993205854295,0.320323733130581,2.48928952162314e-06,0.000346011243505616,3.63563942733446,8.00182434756991e-07,3.13310868820343e-06,5.91445526702381
"incomplete reductive TCA cycle (P42-PWY)",0.0515911200313251,0.166771294984981,2.20598803205479e-07,6.13264672911231e-05,4.42795726467421,3.14594897021792e-07,1.61537439964993e-06,6.49016808199381
"superpathway of N-acetylneuraminate degradation (P441-PWY)",9.27947060143821e-05,0.007113627459195,0.523036296412441,0.974947911249902,-0.451287082683033,0.0279014503791342,0.0435764225022432,-0.871955113156268
"hexitol fermentation to lactate, formate, ethanol and acetate (P461-PWY)",0.0101738380022582,0.0577209584617916,0.0235114182894686,0.23343479587401,-1.61917883088807,0.00571196806475527,0.0109554097728863,-2.68369172825581
"myo-inositol degradation I (P562-PWY)",0.163337917317132,0.320323733130581,0.351661430892238,0.93106550274326,-0.855582783830452,0.00571415257938312,0.0109554097728863,-1.31289424418117
"phosphopantothenate biosynthesis I (PANTO-PWY)",0.14578333568019,0.304146254831685,0.493685365941688,0.974947911249902,0.573529544794518,0.657995682413059,0.725354973807431,0.677241511037368
"pantothenate and coenzyme A biosynthesis I (PANTOSYN-PWY)",0.993485898860577,0.995552934676182,0.927704301582544,0.99381282719248,0.0279722633165611,3.08642000845794e-14,7.15020635292755e-13,0.0717305236099621
"pentose phosphate pathway (PENTOSE-P-PWY)",0.584839150351929,0.76691171602753,0.402274209777914,0.974947911249902,0.553085713012171,0.694004444937349,0.756600924284639,0.634356486815659
"peptidoglycan biosynthesis I (meso-diaminopimelate containing) (PEPTIDOGLYCANSYN-PWY)",0.485734427753548,0.699658916660551,0.754700524964999,0.974947911249902,0.140860253340143,5.63450480051131e-07,2.4474880227221e-06,0.0397075219417062
"superpathway of phospholipid biosynthesis I (bacteria) (PHOSLIPSYN-PWY)",0.990345532794188,0.995552934676182,0.270100913422106,0.904675348570428,-1.45634233177449,0.122367205826106,0.168406352572562,-2.3212830228242
"superpathway of polyamine biosynthesis I (POLYAMSYN-PWY)",0.00292962730863962,0.0334869837008888,0.520839068820675,0.974947911249902,-0.41175427721684,0.0168828555615064,0.0281043942880166,-0.865820416367338
"polyisoprenoid biosynthesis (E. coli) (POLYISOPRENSYN-PWY)",0.0164662588164209,0.0741293692608337,0.69004234239167,0.974947911249902,-0.279717123517495,0.0327094603433387,0.0502388396433599,-0.596118693019044
"protocatechuate degradation II (ortho-cleavage pathway) (PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY)",0.145570912313514,0.304146254831685,0.540017521002599,0.974947911249902,-0.813371749601686,0.000344755301527444,0.000805394738022096,-1.26071075886452
"CMP-3-deoxy-D-manno-octulosonate biosynthesis I (PWY-1269)",0.0456645231087583,0.151127826478986,0.975938495768155,0.99381282719248,0.0148128544618518,0.29844794732519,0.362307988455908,-0.142170295775493
"formaldehyde assimilation I (serine pathway) (PWY-1622)",0.254548477290342,0.421483415860389,0.563481509828803,0.974947911249902,0.313775914620489,2.50799381262823e-13,4.64814853273765e-12,0.714970967060084
"formaldehyde assimilation II (RuMP Cycle) (PWY-1861)",0.206705949412397,0.366014356284372,0.23271269506713,0.902638417608869,1.17529916226699,5.6998872288716e-10,4.80172318068577e-09,1.51769736433859
"L-lysine biosynthesis II (PWY-2941)",0.13691547575432,0.304146254831685,0.958643757087635,0.99381282719248,0.0224797546941985,2.62973360392049e-05,7.38450446353431e-05,-0.131083746083151
"L-lysine biosynthesis III (PWY-2942)",0.434563955093794,0.639199891619443,0.873138874914003,0.99381282719248,0.0676262449648106,7.79883918999857e-07,3.09725327831372e-06,-0.0659480045234124
"superpathway of L-isoleucine biosynthesis I (PWY-3001)",0.0962171113680748,0.247669971854859,0.926389250133011,0.99381282719248,-0.0413232619553789,1.00225728079106e-05,3.02856004412952e-05,-0.223134498823575
"urea cycle (PWY-4984)",0.0168925398352396,0.0741293692608337,0.648163067352444,0.974947911249902,0.470283019895821,0.000901069939833521,0.0019418406455327,0.626954138723308
"biotin biosynthesis II (PWY-5005)",0.869971015843152,0.944734150017173,0.922131052041463,0.99381282719248,-0.104572660753401,0.0963855983279758,0.135329274420087,-0.461429050519408
"4-aminobutanoate degradation V (PWY-5022)",0.131992174711462,0.304146254831685,0.259665232630771,0.902638417608869,0.748841126211991,3.87050391736921e-11,4.483333704286e-10,1.0805595805307
"L-lysine biosynthesis VI (PWY-5097)",0.132586763645834,0.304146254831685,0.791236091302742,0.982372084238301,-0.0976538822422403,0.011208540077995,0.0201030589785975,-0.304427147118126
"pyruvate fermentation to acetate and lactate II (PWY-5100)",0.966331039362839,0.98402941004714,0.845576299494483,0.99381282719248,0.092671974171593,2.72783815005173e-05,7.58339005714381e-05,-0.0298158634148395
"L-isoleucine biosynthesis II (PWY-5101)",0.528307941523304,0.734348038717392,0.943706206791025,0.99381282719248,0.0525683873314996,6.03640359919666e-10,4.93564764875492e-09,0.126862749538514
"L-isoleucine biosynthesis III (PWY-5103)",0.0722545245623599,0.203115273194766,0.934917153629185,0.99381282719248,-0.0360858630353446,2.85838599756172e-06,9.45989651573997e-06,-0.215577175544573
"L-isoleucine biosynthesis IV (PWY-5104)",0.668677381701126,0.822532354481916,0.757922335874314,0.974947911249902,0.255711720977874,0.250285750663243,0.310622494126703,0.206979245709436
"L-arginine biosynthesis III (via N-acetyl-L-citrulline) (PWY-5154)",0.000155686643819763,0.007113627459195,0.0411904828864216,0.351362124680563,-1.43983273638098,0.0274663118351165,0.0431391790404655,-2.23229855672825
"glutaryl-CoA degradation (PWY-5177)",0.0262262468652508,0.10268868490901,0.287141602612647,0.908089331390788,0.768130827252756,0.612548604178834,0.689427173934073,0.943847245769276
"tetrapyrrole biosynthesis I (from glutamate) (PWY-5188)",0.613553657230925,0.786027265945609,0.600073708091271,0.974947911249902,-0.203153795954313,0.0230915474746886,0.0372018779454323,-0.45665156028383
"tetrapyrrole biosynthesis II (from glycine) (PWY-5189)",0.821343682757589,0.927904202728328,0.333183855402376,0.908089331390788,-0.936009773265398,0.125268704896363,0.169876585176531,-1.52951939237859
"peptidoglycan biosynthesis II (staphylococci) (PWY-5265)",0.0220637623641889,0.0921068334794852,0.760245167815697,0.974947911249902,0.188593644153248,0.0231508089372654,0.0372018779454323,0.108546321861622
"superpathway of sulfur oxidation (Acidianus ambivalens) (PWY-5304)",0.158724843901232,0.319750047859003,0.654419711175564,0.974947911249902,-0.546057842709644,4.780045934627e-06,1.52741697681185e-05,-0.973209499461204
"superpathway of L-methionine biosynthesis (transsulfuration) (PWY-5347)",0.00484969757403196,0.0354793664626549,0.658281126686856,0.974947911249902,-0.382733972088616,0.610514279083497,0.689427173934073,-0.656041907769603
"sucrose degradation IV (sucrose phosphorylase) (PWY-5384)",0.200735847460012,0.357721574319765,0.0446940361067766,0.365439471696585,-0.729177130034837,0.264192971814461,0.323549102045904,-1.21604116426328
"catechol degradation III (ortho-cleavage pathway) (PWY-5417)",0.246213717771438,0.416457870754771,0.567532482062823,0.974947911249902,-0.669641967125191,6.04158424806212e-05,0.00015551485379271,-1.10012988805504
"aromatic compounds degradation via &beta;-ketoadipate (PWY-5431)",0.246213717771438,0.416457870754771,0.567532482062823,0.974947911249902,-0.669641967125191,6.04158424806212e-05,0.00015551485379271,-1.10012988805504
"glycolysis II (from fructose 6-phosphate) (PWY-5484)",0.160742285246288,0.320323733130581,0.986410957638997,0.993884375195641,0.00803093751732939,0.975017615866863,0.981809021837898,-0.1520989703731
"2-nitrobenzoate degradation I (PWY-5647)",0.648886637916385,0.805314666699799,0.948953749201274,0.99381282719248,0.0363459750520153,4.32986979603811e-15,1.5775035598785e-13,-0.158960007230079
"L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde (PWY-5651)",0.200049429855778,0.357721574319765,0.532782788462012,0.974947911249902,0.440464996563175,5.62728810216129e-08,3.25913769250175e-07,0.460843847615853
"2-amino-3-carboxymuconate semialdehyde degradation to 2-oxopentenoate (PWY-5654)",0.648275561641211,0.805314666699799,0.949535795484523,0.99381282719248,0.0359302499204514,4.66293670342566e-15,1.5775035598785e-13,-0.159560580875008
"GDP-mannose biosynthesis (PWY-5659)",0.891341774822322,0.956729781469519,0.743097752964607,0.974947911249902,0.20045737414743,0.508962887165114,0.587102417559757,0.125814807834857
"CDP-diacylglycerol biosynthesis I (PWY-5667)",0.6485891107072,0.805314666699799,0.310690676500966,0.908089331390788,-0.933140461830783,0.362781527422089,0.432846629284725,-1.52464420032447
"nitrate reduction V (assimilatory) (PWY-5675)",0.00365385210456019,0.0334869837008888,0.828441389584248,0.99381282719248,-0.250463663844771,0.124743021517026,0.169876585176531,-0.589473533486044
"UMP biosynthesis (PWY-5686)",0.624516881793719,0.79276572209431,0.764020954351326,0.974947911249902,-0.148288710434481,0.000353731548708658,0.000819478087841724,-0.377475121119496
"urate biosynthesis/inosine 5-phosphate degradation (PWY-5695)",0.588820068429405,0.767086365287533,0.816082993190725,0.99381282719248,0.132170534442655,2.20585391197403e-06,7.47838277474123e-06,0.0271714117000304
"allantoin degradation to glyoxylate III (PWY-5705)",0.000142016843972008,0.007113627459195,0.704051286884377,0.974947911249902,-0.299127494756715,1.42584927687039e-06,5.14787141519441e-06,-0.742441175345185
"1,4-dihydroxy-2-naphthoate biosynthesis I (PWY-5837)",0.594229932713088,0.768353122298784,0.282748058719202,0.908089331390788,-0.50663626304997,0.161018021143907,0.213157189895268,-0.894567518900261
"superpathway of menaquinol-8 biosynthesis I (PWY-5838)",0.333753270996559,0.51834306892203,0.0970376078441263,0.613101249560616,-0.910773441270544,0.223795709984765,0.280248681872813,-1.4780431384135
"superpathway of menaquinol-7 biosynthesis (PWY-5840)",0.0774886980962291,0.211194686968154,0.435254259992696,0.974947911249902,0.771746065154362,0.628078044170333,0.701227695901014,1.00766338214412
"superpathway of menaquinol-9 biosynthesis (PWY-5845)",0.141706454727746,0.304146254831685,0.541913616186754,0.974947911249902,0.59357089113351,0.772699228425792,0.821038340966108,0.75051901242282
"superpathway of menaquinol-6 biosynthesis I (PWY-5850)",0.682803552458059,0.833682160754903,0.935871583850422,0.99381282719248,-0.0520508354119105,0.852962173535644,0.874994406800403,-0.238333456657475
"superpathway of demethylmenaquinol-6 biosynthesis I (PWY-5860)",0.590490943063065,0.767086365287533,0.930968474716128,0.99381282719248,-0.0549888365369611,0.870101648499225,0.88929506721612,-0.242516635705559
"superpathway of demethylmenaquinol-8 biosynthesis (PWY-5861)",0.282058321007241,0.459510793946113,0.0766248917243691,0.557918631310585,-0.937240201191811,0.199336800620407,0.253039409006727,-1.51624834823998
"superpathway of demethylmenaquinol-9 biosynthesis (PWY-5862)",0.0845441315385592,0.225992966997303,0.568216340392664,0.974947911249902,0.570446873774676,0.788202141392067,0.830000739799222,0.733865912741807
"superpathway of phylloquinol biosynthesis (PWY-5863)",0.0961379673856317,0.247669971854859,0.677579455151769,0.974947911249902,0.410937372698517,0.903168516629444,0.916353458478049,0.486780046755455
"superpathway of menaquinol-10 biosynthesis (PWY-5896)",0.104169820101839,0.258564374895636,0.659783925117773,0.974947911249902,0.434490136284692,0.899583621750607,0.91605951225886,0.520744564031107
"superpathway of menaquinol-11 biosynthesis (PWY-5897)",0.576375779524909,0.75939557681481,0.321364117694266,0.908089331390788,-0.482348498114393,0.180209926959256,0.234104484554547,-0.859514499879832
"superpathway of menaquinol-12 biosynthesis (PWY-5898)",0.576375779524909,0.75939557681481,0.321364117694266,0.908089331390788,-0.482348498114393,0.180209926959256,0.234104484554547,-0.859514499879832
