"","Corncob.p.val","Corncob.q.val","ANCOMBC.p.val","ANCOMBC.q.val","ANCOMBC.LFC","LinDA.p.val","LinDA.q.val","LinDA.LFC"
"biotin biosynthesis I",0.0681076224047241,0.196267126929743,0.0191052192687897,0.0921267319063617,1.61478514815756,0,0,2.53810446480661
"superpathway of branched amino acid biosynthesis",0.230963225303434,0.442129602723717,0.90602811580142,0.959874374060933,-0.0363856814500673,6.73191158817588e-07,8.41808501359922e-07,-0.111441268208472
"Calvin-Benson-Bassham cycle",0.352962208936508,0.549964372063861,0.315397516195311,0.570851222157286,0.336161489255006,0.00121365994805545,0.00135525360866191,0.426127971481407
"catechol degradation to &beta;-ketoadipate",0.436815431326145,0.607465209894156,0.0274204609771068,0.109313391684357,1.32797117398967,0,0,2.11353126928731
"coenzyme A biosynthesis I",0.0118362249931691,0.0906316656619805,0.0273619866056049,0.109313391684357,-1.47458054580275,1.90736315630602e-12,3.13603267417186e-12,-2.22871903264586
"adenosylcobalamin salvage from cobinamide I",0.746363158470032,0.856825734774625,0.480190157208419,0.739603230642851,0.403349461085754,0,0,0.600448131887032
"colanic acid building blocks biosynthesis",0.00271700628371834,0.0449138897722613,0.0278445477665508,0.109313391684357,1.14389767034408,0,0,1.87383662223048
"superpathway of aromatic amino acid biosynthesis",0.148213826155253,0.357849598284754,0.817260118523711,0.959874374060933,-0.0731919971203487,1.21446383191115e-05,1.44016065023092e-05,-0.164541458901019
"L-lysine biosynthesis I",0.895796063361332,0.930516841010996,0.784071451734299,0.959874374060933,0.0872618380959908,8.95878199855815e-05,0.000104389285896243,0.0669135153068739
"nitrate reduction I (denitrification)",0.199495785285624,0.431415532178661,0.546870191777273,0.796528322806028,0.59279676586918,7.7715611723761e-15,1.43639889254951e-14,0.82231504724309
"dTDP-L-rhamnose biosynthesis I",0.766970880317286,0.8603668113928,0.776891978295446,0.959874374060933,0.0850780600693316,0.000147836959409453,0.000171516472388456,0.063791250561276
"enterobacterial common antigen biosynthesis",0.000962731414917217,0.0402628923140071,0.00670122198479111,0.0528213968212946,1.40768693994578,0,0,2.27573938677482
"fatty acid &beta;-oxidation I",0.218537009695043,0.437376956161518,0.739091029984592,0.943220933504146,0.259842413458088,0,0,0.47453114031924
"fatty acid elongation -- saturated",0.0416399045466722,0.145226862154683,0.00517719820433423,0.0436447526142821,1.27735942304525,1.77635683940025e-15,3.42491822272854e-15,1.79017093289416
"superpathway of fatty acid biosynthesis initiation (E. coli)",0.625446229082023,0.758459680515756,0.121671074423876,0.281102137462057,1.15366343022754,0,0,1.88641738886387
"mixed acid fermentation",0.251972496658366,0.470769139281814,0.107848624914116,0.251334186756375,0.979555329606971,4.44089209850063e-16,8.81599320294939e-16,1.44739042325383
"superpathway of tetrahydrofolate biosynthesis and salvage",0.00301126058832647,0.0449138897722613,0.0260436867682039,0.109057938341854,1.11888509557877,0,0,1.83386789233674
"superpathway of fucose and rhamnose degradation",0.00332737733640983,0.0449138897722613,0.0140807062727294,0.0802899847040739,1.21815981036257,0,0,1.95735030223894
"fucose degradation",0.00884088374164511,0.0750782474696539,0.759280251981578,0.959874374060933,0.181820495120048,2.24265050974282e-14,4.0068689107405e-14,0.201414478540324
"D-galactarate degradation I",0.877472496709591,0.918604019992853,0.0260057341425881,0.109057938341854,1.36339148985072,0,0,2.16413835939621
"D-galacturonate degradation I",0.0434617422908502,0.148785924669015,0.905834816693354,0.959874374060933,-0.0657163042259905,0,0,-0.153895808521491
"gallate degradation II",0.00896456686204822,0.0750782474696539,0.0999507665402955,0.243516413025447,0.667835787016991,0,0,1.03397105813675
"gallate degradation I",0.00896456686204822,0.0750782474696539,0.0999507665402955,0.243516413025447,0.667835787016991,0,0,1.03397105813675
"superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation",0.0243543012952414,0.133723827337675,0.795234736649874,0.959874374060933,0.153157064299341,1.93812077498023e-10,2.91806948143091e-10,0.160879335635762
"D-glucarate degradation I",0.039389051530817,0.144606380962451,0.00520018566620235,0.0436447526142821,1.52565160079158,0,0,2.45711685500896
"superpathway of D-glucarate and D-galactarate degradation",0.877472496709591,0.918604019992853,0.0260057341425881,0.109057938341854,1.36339148985072,0,0,2.16413835939621
"gluconeogenesis I",0.482951016835751,0.640746893623669,0.8358101588718,0.959874374060933,0.0900392772967845,3.15862447308746e-10,4.65116131201889e-10,0.0727448141935534
"glucose and glucose-1-phosphate degradation",0.368688398010258,0.559072956772884,0.667728537374075,0.877212000079667,0.1481544904426,7.78216824315336e-10,1.08626098394016e-09,0.154754036146886
"L-ornithine biosynthesis",0.106880924674183,0.267701755258702,0.00461452092701822,0.0436447526142821,1.10357033366728,1.11799458579753e-13,1.90842387894101e-13,1.53755618217031
"glycogen degradation I (bacterial)",0.214812020785095,0.437376956161518,0.584077850409932,0.819482796206445,-0.31849996668034,1.11022302462516e-16,2.23714113232738e-16,-0.469466391026183
"glycogen biosynthesis I (from ADP-D-Glucose)",0.964313844510615,0.9751800428584,0.787761556779837,0.959874374060933,-0.0962901989764244,0.0451080174170995,0.0483557946711306,-0.197878725368378
"glycolysis I (from glucose 6-phosphate)",0.919507482102241,0.950225872428864,0.150884442715212,0.323683694738689,0.640880149968729,5.4537596660964e-10,7.77450846017998e-10,0.868023267036016
"superpathway of glycolysis and Entner-Doudoroff",0.00105058130140006,0.0402628923140071,0.0077038815482649,0.0573511181926387,1.42988016310771,0,0,2.30188672104601
"superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass",0.0233172630296865,0.133723827337675,0.000685419490805969,0.0306154039226666,2.26603222585882,0,0,3.61495681415266
"glyoxylate cycle",0.0412959081449581,0.145226862154683,0.0195065776877807,0.0921267319063617,1.21203232474371,0,0,1.72889565590914
"superpathway of glycerol degradation to 1,3-propanediol",0.00864501728196453,0.0750782474696539,0.0950638538147686,0.243516413025447,0.690273934409701,0,0,1.06716850490236
"3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate",0.00893486417161982,0.0750782474696539,0.00125444526750471,0.0366987252548255,1.6894892554628,0,0,2.70091066491575
"heme biosynthesis I (aerobic)",0.874461774095108,0.918604019992853,0.970318389877448,0.977614016869008,0.0127645392890548,9.23107128292244e-07,1.14533662214038e-06,-0.0405704818974917
"heme biosynthesis II (anaerobic)",0.0307851962418423,0.144606380962451,0.0342471653340108,0.120766319862038,1.64804443363827,2.55351295663786e-15,4.81930614351371e-15,2.46335602228796
"superpathway of hexitol degradation (bacteria)",0.0050620590113231,0.0589839919580257,0.00970759745889962,0.0638009031629618,1.3369882620006,0,0,2.1660049959694
"L-histidine degradation I",0.802684716389255,0.870929165960811,0.790341763565965,0.959874374060933,0.107974349403296,0.819518013722183,0.82258736957882,0.0969731058631408
"L-histidine biosynthesis",0.387770488114384,0.571002696783818,0.0967313985031446,0.243516413025447,0.71327805301187,1.70514158348567e-10,2.596465593035e-10,0.973713241775954
"L-methionine biosynthesis I",0.506164788984678,0.66171787047753,0.0535891328413676,0.17398429930267,0.792076347873893,0,0,1.09602812847703
"L-methionine biosynthesis III",0.198052304485069,0.431415532178661,0.394345623139001,0.663700429183138,-0.291752304348842,4.81511758021469e-07,6.08400548711581e-07,-0.479868477050352
"L-isoleucine biosynthesis I (from threonine)",0.221096311368759,0.437376956161518,0.900924325081008,0.959874374060933,-0.0382316953212725,2.82698576770102e-07,3.60777231306606e-07,-0.114104717427095
"superpathway of (Kdo)2-lipid A biosynthesis",0.000910050670793133,0.0402628923140071,0.00943839229705564,0.0638009031629618,1.35630878166634,0,0,2.18779263583389
"ketogluconate metabolism",0.713997910642419,0.837574448437707,0.0980160831685655,0.243516413025447,1.10841136650606,0,0,1.76475767249211
"lactose and galactose degradation I",0.971360861237599,0.9751800428584,0.907381594167602,0.959874374060933,0.0551509426393959,0.104084822066497,0.11025585894791,0.0206576854460241
"superpathway of S-adenosyl-L-methionine biosynthesis",0.74791075778013,0.856825734774625,0.0576667811830229,0.179705783221513,0.768390941402045,0,0,1.06184348506619
"methylgallate degradation",0.00896456686204822,0.0750782474696539,0.0999507665402955,0.243516413025447,0.667835787016991,0,0,1.03397105813675
"NAD biosynthesis II (from tryptophan)",0.338108268347316,0.531114214579284,0.497088021215295,0.752653049071747,0.466329728519255,0,0,0.720616874961898
"lipid IVA biosynthesis",0.531455344307064,0.668685597531892,0.0615901874402113,0.185462586898614,0.751971524093848,0.000414636550926439,0.000472862109141642,1.03000459906943
"pentose phosphate pathway (non-oxidative branch)",0.691594145257721,0.827442995219059,0.465088864371799,0.724673346811872,0.22298686887278,1.63673988183843e-05,1.93236250366828e-05,0.262792941360173
"O-antigen building blocks biosynthesis (E. coli)",0.375997228899044,0.562945571759463,0.386393578632816,0.655401766288574,-0.430583954334169,0,0,-0.906771595691678
"superpathway of L-arginine and L-ornithine degradation",0.302140179503821,0.515232358696161,0.0181000355703598,0.0921267319063617,1.27499117667414,0,0,2.06838816264138
"superpathway of ornithine degradation",0.549989491096431,0.688771886045997,0.0915761959755259,0.243516413025447,1.12113266159624,0,0,1.81445335965486
"ectoine biosynthesis",0.369238482644778,0.559072956772884,0.172639353974245,0.361463647383575,0.908402318083589,0,0,1.37359117504313
"TCA cycle IV (2-oxoglutarate decarboxylase)",0.0513542198051459,0.158023185005713,0.0156571328149361,0.0856349304980179,1.24868961957144,0,0,1.78387642098675
"pyruvate fermentation to propanoate I",0.331205375514735,0.528003064989134,0.056361978381357,0.179705783221513,1.23736833413329,0,0,1.89407137651418
"Bifidobacterium shunt",0.176887762339099,0.405809826673748,0.135515227747189,0.300149430051625,-1.00568968097874,2.33146835171283e-15,4.43144339190807e-15,-1.56216074090705
"acetylene degradation",0.186803185743445,0.420596372581066,0.00262451387926662,0.0413746893907914,1.99664877486934,0,0,3.07968632606658
"L-lysine fermentation to acetate and butanoate",0.217973606066572,0.437376956161518,0.795679774224115,0.959874374060933,-0.18623892061417,0,0,-0.352236527496688
"purine nucleobases degradation I (anaerobic)",0.463738626374454,0.619978001010077,0.821388692421637,0.959874374060933,0.110163448101207,0,0,0.0934726659573005
"octane oxidation",0.77579541338608,0.8603668113928,0.105324495079094,0.247604953343835,1.13178403855497,0,0,1.70795554501545
"3-phenylpropanoate degradation",0.799051843859069,0.870929165960811,0.229101829009953,0.450100443982301,0.641907484416102,0,0,1.03022332445171
"superpathway of L-lysine, L-threonine and L-methionine biosynthesis I",0.457638856144873,0.619978001010077,0.218775114866591,0.444179778668532,0.891175865942813,0,0,1.34751931711625
"incomplete reductive TCA cycle",0.216675812879087,0.437376956161518,0.776382866554104,0.959874374060933,0.13808849224227,0,0,0.143272137989515
"superpathway of N-acetylneuraminate degradation",0.003271756653052,0.0449138897722613,0.0237592819897882,0.105571314810634,1.16769533839328,0,0,1.90883263848491
"hexitol fermentation to lactate, formate, ethanol and acetate",0.00234966270151109,0.0449138897722613,0.0193394110149464,0.0921267319063617,1.31390117588692,0,0,2.03709541646023
"myo-inositol degradation I",0.749020475506832,0.856825734774625,0.0984633473711293,0.243516413025447,-1.10238443556105,0,0,-1.76340450604628
"phosphopantothenate biosynthesis I",0.462159280962073,0.619978001010077,0.123678920231534,0.283298723265393,-0.578309404839725,1.34823395936401e-06,1.66510000511315e-06,-0.893799996287079
"pentose phosphate pathway",0.00351893175596138,0.0449138897722613,0.00310734921336181,0.0422986416645032,1.06648447380352,6.87336298987873e-10,9.64429990202879e-10,1.4800480493883
"peptidoglycan biosynthesis I (meso-diaminopimelate containing)",0.0211953919319984,0.133723827337675,0.866879131758843,0.959874374060933,-0.0462782375536668,6.66915633829035e-10,9.4070205192727e-10,-0.125718720633473
"superpathway of phospholipid biosynthesis I (bacteria)",0.0227866374224257,0.133723827337675,0.0219254058227664,0.101310495870714,1.84365731311848,1.02140518265514e-13,1.75472172404858e-13,2.74502808349944
"superpathway of polyamine biosynthesis I",0.00247379954388989,0.0449138897722613,0.00868311775049511,0.0628939339765592,1.45242707546727,0,0,2.33503508366623
"polyisoprenoid biosynthesis (E. coli)",0.0465662621755034,0.155996978287936,0.90705480867745,0.959874374060933,-0.0692559408476476,0,0,-0.127885429606692
"protocatechuate degradation II (ortho-cleavage pathway)",0.373241499834002,0.56195911210962,0.127374026006734,0.289290160761058,1.01590889321522,0,0,1.63257527710177
"CMP-3-deoxy-D-manno-octulosonate biosynthesis I",0.520861864470083,0.668599488666273,0.0606051719077599,0.184570296264541,0.756533233791492,0.000473302094932793,0.000535210807772103,1.0365866586974
"formaldehyde assimilation II (RuMP Cycle)",0.715688614523265,0.837574448437707,0.863929654629687,0.959874374060933,-0.124448907578583,0,0,-0.335690421456623
"L-lysine biosynthesis II",0.00489829245925965,0.0589839919580257,0.492849752551031,0.750475759566342,-0.214151089804244,4.07920908656045e-05,4.77392155108385e-05,-0.367911985989513
"L-lysine biosynthesis III",0.0026910751861208,0.0449138897722613,0.78725421555656,0.959874374060933,-0.0750933277092684,1.83745919590805e-08,2.44994559454407e-08,-0.16729048041151
"superpathway of L-isoleucine biosynthesis I",0.195010743905768,0.431415532178661,0.813025273996353,0.959874374060933,-0.0749130735023982,5.70903910190879e-06,6.86108735117289e-06,-0.167025592731767
"urea cycle",0.0639011631669592,0.186146866616794,0.214363754597236,0.438545696427934,0.696201188483169,0,0,1.01490448165465
"biotin biosynthesis II",0.785789584799037,0.863208495348691,0.302104311689847,0.556775398282686,0.556440904548296,2.1094237467878e-15,4.03803974385093e-15,0.717476880976574
"4-aminobutanoate degradation V",0.381958875933462,0.566310632877245,0.899902871561567,0.959874374060933,0.0773567143653308,0,0,0.131653770928896
"L-lysine biosynthesis VI",0.357886436649591,0.554413670647921,0.919502058882203,0.959874374060933,-0.0283905293280037,0.618261287959877,0.634843008326617,-0.0998927645137759
"pyruvate fermentation to acetate and lactate II",0.0629748803232061,0.185464482710101,0.483196314284517,0.739980641304289,-0.221713699619444,1.05126548662904e-05,1.25217400185148e-05,-0.378822981979113
"L-isoleucine biosynthesis II",0.0474568782156239,0.157017819281323,0.103473653746651,0.246919078354591,-1.28554752710365,0,0,-1.99632427379116
"L-isoleucine biosynthesis III",0.226590264788855,0.43913017412476,0.903092234233425,0.959874374060933,-0.0375438681504393,6.75331446986505e-07,8.41808501359922e-07,-0.113112198696761
"L-isoleucine biosynthesis IV",0.0964740682413682,0.244745547154895,0.967699474259277,0.977614016869008,0.0193022146009737,1.11138920289022e-09,1.5196546243601e-09,-0.025763609451308
"L-arginine biosynthesis III (via N-acetyl-L-citrulline)",0.0482580876877494,0.157721554881913,0.00215154076889839,0.0403872783859131,1.62424950711585,0,0,2.49115896486252
"glutaryl-CoA degradation",0.428517849240689,0.601388879256097,0.841397114593303,0.959874374060933,0.103474983640673,0.0636788185408392,0.0677219181307338,0.0914697239608059
"tetrapyrrole biosynthesis I (from glutamate)",0.529060609133497,0.668685597531892,0.82590042328612,0.959874374060933,0.0657151805896732,0.213075266813229,0.224819572858053,0.0358897060742309
"tetrapyrrole biosynthesis II (from glycine)",0.0143759059235761,0.101387968092589,0.00116241854126951,0.0366987252548255,1.95994851337235,3.33066907387547e-15,6.24209308950088e-15,2.82645932578352
"peptidoglycan biosynthesis II (staphylococci)",0.999980059342129,0.999980059342129,0.916061791463861,0.959874374060933,0.0497135024488516,0.738152523469283,0.749336652612757,0.0127918476315866
"superpathway of sulfur oxidation (Acidianus ambivalens)",0.220434323259251,0.437376956161518,0.303317940855493,0.556775398282686,0.674564364293204,0,0,1.05205695480445
"superpathway of L-methionine biosynthesis (transsulfuration)",0.338882577212901,0.531114214579284,0.00702503932983807,0.0537917297256172,1.33565506243983,0,0,1.94083953993128
"sucrose degradation IV (sucrose phosphorylase)",0.748882467798649,0.856825734774625,0.363140554815897,0.627881733488132,-0.450258110550475,0.000321650509019111,0.000368386053064623,-0.708727965590366
"catechol degradation III (ortho-cleavage pathway)",0.406938464066624,0.577034435819341,0.0240292918039129,0.105571314810634,1.3962855225778,0,0,2.21821589466088
"aromatic compounds degradation via &beta;-ketoadipate",0.406938464066624,0.577034435819341,0.0240292918039129,0.105571314810634,1.3962855225778,0,0,2.21821589466088
"glycolysis II (from fructose 6-phosphate)",0.949607032671188,0.963995018014691,0.15097187254603,0.323683694738689,0.641397722891275,4.64613014727888e-10,6.69442408317602e-10,0.86877963744005
"L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde",0.284658275750016,0.511016266464095,0.711801419295742,0.921559325465019,0.257047634323835,0,0,0.377218586422578
"GDP-mannose biosynthesis",0.571923767957925,0.712909627035925,0.517462910887842,0.770444778433009,0.263945560188516,1.91620497247413e-10,2.9013725006953e-10,0.327737213197611
"CDP-diacylglycerol biosynthesis I",0.0254474447545576,0.133723827337675,0.000391738188635555,0.0262464586385822,2.01991283380822,1.21871401859153e-11,1.94413902965791e-11,2.88070909299351
"nitrate reduction V (assimilatory)",0.43746561757303,0.607465209894156,0.0339460647046769,0.120766319862038,1.24169665850572,0,0,1.90600557835689
"UMP biosynthesis",0.0852812341822292,0.23086233091755,0.411259937804286,0.676181983629132,-0.236231250180816,0.000172222260349963,0.000198946404197372,-0.39977098841225
"urate biosynthesis/inosine 5-phosphate degradation",0.941114244079448,0.961765128604673,0.92902999493549,0.959874374060933,0.0281667348353323,3.19586062058619e-08,4.21916574540443e-08,-0.0183143103947895
"allantoin degradation to glyoxylate III",0.776898389392006,0.8603668113928,0.131834921645292,0.29443132500782,0.832380321801129,0,0,1.38132700836978
"1,4-dihydroxy-2-naphthoate biosynthesis I",0.158122622074319,0.378364845677835,0.338006950237347,0.588219887426032,-0.311057746690087,0.000710241205431394,0.000799767407796696,-0.507738951599756
"superpathway of menaquinol-8 biosynthesis I",0.397471480536022,0.573610917520825,0.251521073999545,0.48846121617303,-0.471375453329405,1.00626404320181e-07,1.30279595931442e-07,-0.739309580161099
"superpathway of menaquinol-7 biosynthesis",0.0887008451237083,0.237718264931538,0.082634676173347,0.230229576306612,-0.665017109083645,4.25473434262358e-10,6.16361515580064e-10,-1.01858633590849
"superpathway of menaquinol-9 biosynthesis",0.0385454497952238,0.144606380962451,0.0290492142821712,0.109313391684357,-0.844487099859972,3.59097640512118e-10,5.23033519876346e-10,-1.27759598210838
"superpathway of menaquinol-6 biosynthesis I",0.0226756517907513,0.133723827337675,0.082990765926953,0.230229576306612,-0.633371672757351,1.00066346615524e-05,1.19722236129287e-05,-0.972786594946094
"superpathway of demethylmenaquinol-6 biosynthesis I",0.0196370751252676,0.131568403339293,0.073765457555438,0.212571426073735,-0.651071239792358,1.99520644605933e-06,2.44162250020046e-06,-0.998328946510574
"superpathway of demethylmenaquinol-8 biosynthesis",0.304208175973936,0.515232358696161,0.223588087362984,0.450100443982301,-0.501091774279387,3.61541998561421e-08,4.74966939286573e-08,-0.782166244698689
"superpathway of demethylmenaquinol-9 biosynthesis",0.0332115122606858,0.144606380962451,0.0285665137007085,0.109313391684357,-0.855729283736044,2.07939887530983e-10,3.09599388101687e-10,-1.29381974433766
"superpathway of phylloquinol biosynthesis",0.0381718120346505,0.144606380962451,0.0325830029168055,0.118003307860863,-0.915494858040566,3.31083160887147e-10,4.84864956927625e-10,-1.38013541581374
"superpathway of menaquinol-10 biosynthesis",0.0412551964468955,0.145226862154683,0.0308230040290396,0.113158425750447,-0.92036511469013,1.99843697146207e-10,2.99207323101584e-10,-1.38720085383754
"superpathway of menaquinol-11 biosynthesis",0.177163245226972,0.405809826673748,0.401192050476375,0.663700429183138,-0.271880843277542,0.00218386300634621,0.00238887871714606,-0.451209424914937
"superpathway of menaquinol-12 biosynthesis",0.177163245226972,0.405809826673748,0.401192050476375,0.663700429183138,-0.271880843277542,0.00218386300634621,0.00238887871714606,-0.451209424914937
"superpathway of menaquinol-13 biosynthesis",0.177163245226972,0.405809826673748,0.401192050476375,0.663700429183138,-0.271880843277542,0.00218386300634621,0.00238887871714606,-0.451209424914937
"TCA cycle VI (obligate autotrophs)",0.039315619696984,0.144606380962451,0.000618258200656797,0.0306154039226666,1.27673522116121,2.23132623489164e-12,3.64631360335951e-12,1.7864102110002
"superpathay of heme biosynthesis from glutamate",0.00122191675244479,0.0409342112069006,0.0118504776849534,0.0705761782126114,1.8083106173496,0,0,2.7098969261264
"cis-vaccenate biosynthesis",0.119200837270124,0.293978757549266,0.0891926966070094,0.24145093626948,0.832972636624684,1.51134660342223e-12,2.51182339674033e-12,1.14329209320457
"stearate biosynthesis II (bacteria and plants)",0.0438585374957172,0.148785924669015,0.00394941552909753,0.0423154377936768,1.3643588392488,6.66133814775094e-16,1.30309388583741e-15,1.91699866495797
"5-aminoimidazole ribonucleotide biosynthesis I",0.00351937195976674,0.0449138897722613,0.832677637680387,0.959874374060933,-0.0577105574783399,1.20323195851313e-09,1.6286169943511e-09,-0.142212226142858
"5-aminoimidazole ribonucleotide biosynthesis II",0.00279375702919861,0.0449138897722613,0.818035293377084,0.959874374060933,-0.0628574915314563,1.01372232830244e-09,1.39321837941053e-09,-0.149637740678366
"inosine-5-phosphate biosynthesis I",0.591763677735608,0.730841777111258,0.594152233820685,0.820787621979091,-0.172862737275116,0,0,-0.349645434566124
"superpathway of guanosine nucleotides de novo biosynthesis II",0.304576262034137,0.515232358696161,0.320291598914973,0.572254323394752,0.287739990462114,0.648081414823571,0.660402354268886,0.356195090132505
"superpathway of adenosine nucleotides de novo biosynthesis II",0.755711281086144,0.856825734774625,0.559681101729919,0.797843272678821,0.22190226564949,0,0,0.304647467902885
"CMP-pseudaminate biosynthesis",0.510125017966676,0.663657790364413,0.66273893367429,0.874945981402511,0.301148077544644,0,0,0.484912984741008
"6-hydroxymethyl-dihydropterin diphosphate biosynthesis I",0.0137908923660569,0.0998907879487366,0.000162856085185542,0.0262464586385822,1.56336412604741,1.51834100847736e-12,2.51182339674033e-12,2.20024444225017
"S-adenosyl-L-methionine cycle I",0.712954534108352,0.837574448437707,0.856575267102072,0.959874374060933,0.0547489912193544,2.55226303724765e-06,3.10912042719259e-06,0.0200382428219894
"chorismate biosynthesis from 3-dehydroquinate",0.2860165670508,0.511016266464095,0.958305892365322,0.977614016869008,0.0149491669545621,2.34578639846106e-08,3.11223145934437e-08,-0.0373809523245783
"superpathway of salicylate degradation",0.464983500757558,0.619978001010077,0.0293677768704242,0.109313391684357,1.32604352129057,0,0,2.05675120716203
"4-methylcatechol degradation (ortho cleavage)",0.224312637847755,0.438801364548893,0.00334881630409429,0.0422986416645032,1.7520981335247,0,0,2.7352718462445
"sucrose degradation III (sucrose invertase)",0.304677268346916,0.515232358696161,0.607778372509925,0.826825400165786,-0.188679918016337,0.00183753203026393,0.00203495282690386,-0.331169468733978
"superpathway of 5-aminoimidazole ribonucleotide biosynthesis",0.00279375702919861,0.0449138897722613,0.818035293377084,0.959874374060933,-0.0628574915314563,1.01372232830244e-09,1.39321837941053e-09,-0.149637740678366
"palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)",0.0417256283056365,0.145226862154683,0.00363010730702826,0.0422986416645032,1.38509974618331,4.44089209850063e-16,8.81599320294939e-16,1.94724005577519
"galactose degradation I (Leloir pathway)",0.799950063100647,0.870929165960811,0.93099129967276,0.959874374060933,-0.0316950469723942,0.00282587806150492,0.00307859886375332,-0.104682975213194
"purine nucleotides degradation II (aerobic)",0.922646651324395,0.950225872428864,0.0407266587154008,0.139641289727555,0.924947999901256,0,0,1.36577767101406
"mono-trans, poly-cis decaprenyl phosphate biosynthesis",0.367111808099811,0.559072956772884,0.103548870294171,0.246919078354591,1.15912245847978,0,0,1.77791023341332
"peptidoglycan biosynthesis III (mycobacteria)",0.0289140496277552,0.143499357411822,0.884992820549284,0.959874374060933,-0.0399211193199719,1.36601618905274e-10,2.09195622094934e-10,-0.116547225823613
"UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)",0.0358700495750966,0.144606380962451,0.88665278089484,0.959874374060933,-0.0395547211954888,5.10408493248349e-10,7.31494525083195e-10,-0.11601867972319
"UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)",0.0285879304818252,0.143499357411822,0.880830356931003,0.959874374060933,-0.0414431583399864,6.29860386069936e-10,8.93135362257898e-10,-0.118743130752134
"mycolyl-arabinogalactan-peptidoglycan complex biosynthesis",0.320069050197128,0.528003064989134,0.25431092349767,0.490326097103421,0.882811358927531,0,0,1.36201601047208
"peptidoglycan biosynthesis V (&beta;-lactam resistance)",0.0305710053584362,0.144606380962451,0.206847321487642,0.426423708912984,-0.717348999428968,2.19824158875781e-14,3.95388419991338e-14,-1.09346441549777
"peptidoglycan biosynthesis IV (Enterococcus faecium)",0.459143052850878,0.619978001010077,0.538765426660581,0.791310292684621,-0.255431815935499,0.0409545400748998,0.0440795853014986,-0.427508059300958
"GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis",0.214094414070515,0.437376956161518,0.3027936908788,0.556775398282686,-0.44954385137754,0,0,-0.964926172612591
"D-galacturonate degradation II",0.232849942531972,0.442580032613962,0.989951426407102,0.993659109652073,0.00709041136396888,0,0,-0.0241081068468312
"4-deoxy-L-threo-hex-4-enopyranuronate degradation",0.0378064977469442,0.144606380962451,0.895467346227393,0.959874374060933,0.0595634910154501,0,0,0.0304920371820984
"8-amino-7-oxononanoate biosynthesis I",0.0793390498008532,0.216968013741109,0.0195693787407862,0.0921267319063617,1.6319348637911,0,0,2.5629106957037
"caffeine degradation III (bacteria, via demethylation)",0.000958198384142787,0.0402628923140071,0.0538831971720957,0.17398429930267,0.918572469901944,0,0,1.40708357438406
"pyrimidine deoxyribonucleotides de novo biosynthesis III",0.318618290569789,0.528003064989134,0.367413116969888,0.631196893255961,0.650234291719966,0,0,0.958689782473757
"pyruvate fermentation to acetone",0.265045465661879,0.4832121414788,0.77614861185459,0.959874374060933,-0.195847317642562,0,0,-0.381741704728602
