"","Corncob.p.val","Corncob.q.val","ANCOMBC.p.val","ANCOMBC.q.val","ANCOMBC.LFC","LinDA.p.val","LinDA.q.val","LinDA.LFC"
"gluconeogenesis I (GLUCONEO-PWY)",0.855993128009129,0.9024423675135,0.838315456771248,0.942732440189776,0.0784006811886229,0.696170582430981,0.733947280702429,0.150932675720564
"glucose and glucose-1-phosphate degradation (GLUCOSE1PMETAB-PWY)",0.251794809658729,0.329270135707569,0.398086768715521,0.747401391034775,-0.472648051070541,0.55313666939824,0.616611369165252,-0.642847923104145
"superpathway of &beta;-D-glucuronide and D-glucuronate degradation (GLUCUROCAT-PWY)",0.939533654608558,0.957127917803475,0.334673168450144,0.688771337270759,-0.824698021395262,5.10702591327572e-15,1.60049751229963e-13,-1.27817292245426
"L-ornithine biosynthesis (GLUTORN-PWY)",0.000759994894029164,0.00304404093326833,0.729444488115508,0.89177171209953,0.138915127566684,0.671590228343572,0.716362910233143,0.236147979851192
"glycogen degradation I (bacterial) (GLYCOCAT-PWY)",0.00144204339621949,0.00513832072946607,0.528932342359586,0.834771741584484,0.745036202405473,0.105669175770814,0.148154720668358,1.08635341447164
"glycogen biosynthesis I (from ADP-D-Glucose) (GLYCOGENSYNTH-PWY)",0.0481139895199505,0.0838910586501701,0.530935596206339,0.834771741584484,-0.318051498334968,0.0706788143612889,0.101182302664582,-0.419566617689825
"glycolysis I (from glucose 6-phosphate) (GLYCOLYSIS)",0.0585049665696041,0.099458443168327,0.700849971619772,0.888398094029859,-0.124711467637258,0.501370546109074,0.572467892154073,-0.140928150266838
"superpathway of glycolysis and Entner-Doudoroff (GLYCOLYSIS-E-D)",4.91816451212502e-07,3.77180087674678e-05,0.00120483505722139,0.0158690757890642,-2.2725907878509,3.26815063900199e-08,1.43376931259442e-07,-3.56309052942502
"superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass (GLYCOLYSIS-TCA-GLYOX-BYPASS)",0.0170616442109347,0.0400066140118468,0.296006778048228,0.65994953794359,-0.917517190847074,5.72160974307012e-05,0.000142777784414227,-1.47042177917725
"glyoxylate cycle (GLYOXYLATE-BYPASS)",0.000440404476166227,0.00234119601682343,0.630020190896558,0.865482282443757,-0.445944179203888,0.00472700016876737,0.00880646606784058,-0.577761908381675
"superpathway of glycerol degradation to 1,3-propanediol (GOLPDLCAT-PWY)",0.0272462584104308,0.0558576859875326,0.341759874605738,0.688771337270759,-0.34539035908929,1.06581410364015e-14,2.32292817460033e-13,-0.589240131111383
"3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-oxopent-4-enoate (HCAMHPDEG-PWY)",2.53583035854088e-06,4.05732857366541e-05,0.0267707765060097,0.142777474698719,-1.36434535405327,1.95624627608026e-11,1.90035352533511e-10,-2.16033305439183
"heme biosynthesis I (aerobic) (HEME-BIOSYNTHESIS-II)",0.436653464464335,0.511938544544392,0.174729302382171,0.430798566123921,0.788122908403117,0.202941421736437,0.255555864408846,1.17821609986318
"heme biosynthesis II (anaerobic) (HEMESYN2-PWY)",0.15105235734312,0.218543836156004,0.123555237744038,0.388426259149458,-1.7536175011079,0.0398630804522093,0.0616065788806871,-2.55816114875074
"superpathway of hexitol degradation (bacteria) (HEXITOLDEGSUPER-PWY)",1.69462483553367e-06,3.77180087674678e-05,0.00542735413464111,0.0421782949892109,-2.04417978709674,3.44514253791672e-08,1.487426619545e-07,-3.17890717261578
"L-histidine degradation I (HISDEG-PWY)",0.290838795620022,0.374920153595478,0.605276012620212,0.857474351211968,-0.26676800694348,0.274637543307598,0.336492845854355,-0.345737561070601
"L-histidine biosynthesis (HISTSYN-PWY)",5.60809476627669e-05,0.000526000612561124,0.0394758539300211,0.17121010317181,0.839123170379772,0.0338591617615006,0.0532352138677929,1.24731239985681
"L-methionine biosynthesis I (HOMOSER-METSYN-PWY)",0.00378640959496223,0.0114433712203303,0.474360591805018,0.786744396164419,-0.453602524428752,0.0441722067167705,0.0667491123720087,-0.625587751526619
"L-methionine biosynthesis III (HSERMETANA-PWY)",0.808034093854242,0.868716496159501,0.958906997535123,0.997124774926796,-0.0227586597014161,0.982423636040009,0.982423636040009,0.00636823197817607
"L-isoleucine biosynthesis I (from threonine) (ILEUSYN-PWY)",0.0262712593230673,0.055826426061518,0.997124774926796,0.997124774926796,-0.00156984081078528,0.00141243381956824,0.00291046968880728,0.0370361470626121
"superpathway of (Kdo)2-lipid A biosynthesis (KDO-NAGLIPASYN-PWY)",1.4096948653513e-06,3.77180087674678e-05,0.00517410649618813,0.041392851969505,-2.02356208149873,1.35438422699252e-08,6.35159499555114e-08,-3.16064158511591
"ketogluconate metabolism (KETOGLUCONMET-PWY)",3.13884583877364e-05,0.000328371564671704,0.0918210489452425,0.334707537557617,-1.40934727826768,4.14456921495887e-05,0.000105357273501758,-2.22356267013994
"lactose and galactose degradation I (LACTOSECAT-PWY)",0.000387311585800745,0.00214997451709801,0.4093895188668,0.747401391034775,-0.743353500306887,0.15606230902532,0.20408148103311,-1.0337486999868
"superpathway of S-adenosyl-L-methionine biosynthesis (MET-SAM-PWY)",0.00488645327191613,0.0141395243612892,0.459077387536504,0.777366036061439,-0.474809651757806,0.0416031650402815,0.0639325474065343,-0.65619752895533
"methylgallate degradation (METHYLGALLATE-DEGRADATION-PWY)",0.0277746235929494,0.0558576859875326,0.344385668635379,0.688771337270759,-0.339505316513057,5.88418203051333e-15,1.60049751229963e-13,-0.580542643851743
"NAD biosynthesis II (from tryptophan) (NADSYN-PWY)",0.286207233753801,0.370706512290638,0.598371045308426,0.852130493842366,0.492320273476101,1.69894696089301e-08,7.70189288938165e-08,0.65208272312142
"lipid IVA biosynthesis (NAGLIPASYN-PWY)",0.0159958405578748,0.0385349596012981,0.750501686265116,0.895335345018033,-0.146038441307608,0.943377017001073,0.946858113004767,-0.175472497212911
"pentose phosphate pathway (non-oxidative branch) (NONOXIPENT-PWY)",0.330696795358831,0.41451395547282,0.649064141019694,0.878335554016701,0.193988750980171,0.0164827126276488,0.0268460948186854,0.319145953268462
"O-antigen building blocks biosynthesis (E. coli) (OANTIGEN-PWY)",5.85988892569338e-05,0.000531296595929533,0.453329795271178,0.777366036061439,-0.539508492932179,1.19247985153059e-07,4.38316918400434e-07,-0.974892140171971
"superpathway of L-arginine and L-ornithine degradation (ORNARGDEG-PWY)",1.80269894844515e-06,3.77180087674678e-05,0.00253536525390813,0.0265238211178082,-2.12399704736145,6.77553957384447e-09,3.47725804544471e-08,-3.32430595278036
"superpathway of ornithine degradation (ORNDEG-PWY)",0.459932076627972,0.536916415634371,0.1439930769774,0.403774401421162,-2.1585324816236,2.16107748320926e-05,5.76287328855803e-05,-3.42208839903637
"ectoine biosynthesis (P101-PWY)",0.0199825242884231,0.044551201692222,0.00038450674381321,0.00550451759564174,3.13612699804432,4.76867056953267e-09,2.59415678982577e-08,5.30853892422101
"TCA cycle IV (2-oxoglutarate decarboxylase) (P105-PWY)",2.4431978718959e-05,0.000276895758814869,0.683622227962749,0.885453552408893,0.305732089698621,0.00717037157616185,0.0129161660179869,0.504869282288774
"pyruvate fermentation to propanoate I (P108-PWY)",0.0126334896018693,0.0315257722175087,0.00411333652026347,0.0382224332439301,2.55486454743881,1.11828266202707e-07,4.16675183659401e-07,4.20762565384145
"Bifidobacterium shunt (P124-PWY)",0.535398142437584,0.605872216793911,0.00909715781506458,0.0634468442486555,2.10041855766205,0.000885046630276221,0.00189553294043411,3.11571080782127
"acetylene degradation (P161-PWY)",1.93797144124284e-05,0.000239603741826387,0.124011953302709,0.388426259149458,0.976051493155962,3.98399983072562e-05,0.000104196918649747,1.41571916575926
"L-lysine fermentation to acetate and butanoate (P163-PWY)",0.000313149878193267,0.00185166884496888,0.00602053148082682,0.0454884600773582,1.29141202834328,1.57151077189166e-05,4.23218742529239e-05,2.04937642325026
"purine nucleobases degradation I (anaerobic) (P164-PWY)",0.0949554671232173,0.147587926042943,0.793839436203899,0.926713848272362,0.198693884778577,1.54706780719494e-09,1.13133578630654e-08,0.395045731293125
"octane oxidation (P221-PWY)",0.0079912186141465,0.0217361146304785,0.341678372298296,0.688771337270759,1.5279700105431,0.000156089189183639,0.000375719110247344,2.64070604689577
"3-phenylpropanoate degradation (P281-PWY)",0.190733966328108,0.260701702719827,0.0165433190076706,0.107137685002057,-2.37078750788206,3.15546011542267e-09,1.92121641065215e-08,-4.06430941246215
"superpathway of L-lysine, L-threonine and L-methionine biosynthesis I (P4-PWY)",0.00054958389098942,0.00262257576051092,4.94116226227724e-06,0.00019199944790563,3.85803284116372,3.69682451317743e-09,2.18594840779187e-08,6.54426439873156
"incomplete reductive TCA cycle (P42-PWY)",0.00170524148605575,0.00585988169785676,1.24842280013903e-06,8.48927504094537e-05,4.40349274965012,1.65050324518745e-08,7.60909970662689e-08,6.64164282713665
"superpathway of N-acetylneuraminate degradation (P441-PWY)",0.000487089938731914,0.00236586541669787,0.038173646491168,0.170247941246378,-1.73860094340387,3.34932660506215e-06,1.03524640520103e-05,-2.63963800594097
"hexitol fermentation to lactate, formate, ethanol and acetate (P461-PWY)",2.99759604108965e-05,0.000326138449270554,8.20811613687344e-07,8.48927504094537e-05,-2.91468832205975,5.15040066151329e-09,2.74688035280709e-08,-4.44180332567676
"myo-inositol degradation I (P562-PWY)",0.159398923857549,0.227641445936952,0.491290146768226,0.809884363157318,0.567176133761061,0.0040789938192658,0.00770476610305762,0.894174666117104
"phosphopantothenate biosynthesis I (PANTO-PWY)",0.193324513138919,0.26292133786893,0.0722208787656741,0.280629700346619,1.46585443330245,0.0248802610378112,0.0399342419042238,2.16862188445883
"pentose phosphate pathway (PENTOSE-P-PWY)",0.0420455787141432,0.0747476954918102,0.618986605336932,0.863406957187925,-0.285131611056438,0.634180590470193,0.681806800821709,-0.372442834907927
"peptidoglycan biosynthesis I (meso-diaminopimelate containing) (PEPTIDOGLYCANSYN-PWY)",0.112485664181411,0.168110443172218,0.829592626038538,0.942732440189776,0.0844020953851466,0.000609173211647107,0.00134711474445539,0.161075475205488
"superpathway of phospholipid biosynthesis I (bacteria) (PHOSLIPSYN-PWY)",0.170946486789997,0.239643551112377,0.124212018878746,0.388426259149458,-1.74387023076072,0.0671192022510996,0.0971086330441441,-2.54086561473221
"superpathway of polyamine biosynthesis I (POLYAMSYN-PWY)",1.45535117133584e-06,3.77180087674678e-05,0.00713589032384715,0.0524584369753088,-2.03598470538489,1.02125892187388e-07,3.85808926041244e-07,-3.17376571835287
"polyisoprenoid biosynthesis (E. coli) (POLYISOPRENSYN-PWY)",0.00494959586954347,0.0141714744896403,0.679970021743456,0.885453552408893,-0.257759578868618,0.00154852228893598,0.00314326912381035,-0.408736737395659
"protocatechuate degradation II (ortho-cleavage pathway) (PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY)",0.423759878721286,0.498972671048441,0.610956355069238,0.86103693564162,-0.83754621982441,1.69741279565372e-06,5.69995407923224e-06,-1.48101394880406
"CMP-3-deoxy-D-manno-octulosonate biosynthesis I (PWY-1269)",0.0104783929019322,0.0273897256052118,0.740957378435638,0.89177171209953,-0.150044463213868,0.92540399078943,0.932258835165648,-0.180735575569245
"formaldehyde assimilation I (serine pathway) (PWY-1622)",0.732610334315353,0.803508108603936,0.643889790586614,0.875690115197795,-0.236930224495897,1.17905685215192e-13,2.13802309190214e-12,-0.403863019353444
"formaldehyde assimilation II (RuMP Cycle) (PWY-1861)",0.0323666455476522,0.0628837684925814,0.157718252861183,0.422227345312918,1.24715457500442,6.36621200200693e-10,5.09296960160555e-09,1.85514384722286
"L-lysine biosynthesis II (PWY-2941)",0.00145459814767973,0.00513832072946607,0.702300540623474,0.888398094029859,0.136319322368397,0.0084395256327372,0.0149061751435358,0.235977858189277
"L-lysine biosynthesis III (PWY-2942)",0.000760157385305036,0.00304404093326833,0.738327598388997,0.89177171209953,0.130207564901667,0.00148236341701047,0.00303160037163043,0.227160031390184
"superpathway of L-isoleucine biosynthesis I (PWY-3001)",0.00526719674330045,0.0146191583079359,0.995321710720582,0.997124774926796,0.00254339183337465,0.00264720248075134,0.00510666010471181,0.0429696538346855
"urea cycle (PWY-4984)",6.59563231858207e-05,0.000578713545372363,0.990261252996753,0.997124774926796,-0.0152241515519107,8.01164855745995e-06,2.2236412322746e-05,0.0337771782548621
"biotin biosynthesis II (PWY-5005)",0.00290776837600704,0.00919666277062691,0.713524493392968,0.89177171209953,0.305219159807998,0.00854492837435883,0.0149231018200774,0.470476924123991
"4-aminobutanoate degradation V (PWY-5022)",0.0371678003132681,0.067849944196033,0.394965838968467,0.747401391034775,0.714439259170502,1.58315360820893e-09,1.13133578630654e-08,1.16982108906187
"L-lysine biosynthesis VI (PWY-5097)",0.323955796429472,0.40794433624452,0.628143547462296,0.865482282443757,0.131495863321507,0.246349151755857,0.305967896244718,0.228988798372292
"pyruvate fermentation to acetate and lactate II (PWY-5100)",0.0218009332223368,0.0478214019070614,0.838754597521786,0.942732440189776,0.0750549673782917,0.0085588378085738,0.0149231018200774,0.14758993301723
"L-isoleucine biosynthesis II (PWY-5101)",0.00501576566206957,0.0142113360425305,0.164921002674145,0.42382963595509,1.45552503905174,1.98262339878852e-09,1.34818391117619e-08,2.36832486835545
"L-isoleucine biosynthesis III (PWY-5103)",0.0105732396637766,0.0273897256052118,0.983000313988903,0.997124774926796,-0.00933215117704014,0.00182680969522397,0.00362695063577315,0.0258369464458099
"L-isoleucine biosynthesis IV (PWY-5104)",0.888239640454841,0.930553699873412,0.534915388580643,0.834771741584484,0.390913272853707,0.135689725666071,0.185465353674228,0.600233116807156
"L-arginine biosynthesis III (via N-acetyl-L-citrulline) (PWY-5154)",1.96215674480635e-07,3.77180087674678e-05,2.85501589675299e-05,0.000803993413184635,-3.34322340026811,6.73781009341567e-06,1.92914141622007e-05,-4.94741007596641
"glutaryl-CoA degradation (PWY-5177)",0.0754732182129321,0.120757149140691,0.202115912078811,0.482241474433653,0.492336709719861,0.713970098580873,0.74980643557528,0.748475110407176
"tetrapyrrole biosynthesis I (from glutamate) (PWY-5188)",0.247503443350009,0.326800663064089,0.99021780191801,0.997124774926796,0.00424605383766177,0.283294457428382,0.342471521868977,0.0453761904632999
"tetrapyrrole biosynthesis II (from glycine) (PWY-5189)",0.0516459108316819,0.0894757181287737,0.411282880029554,0.747401391034775,-0.834917527796393,0.167409296169565,0.214789285651518,-1.18109692465455
"peptidoglycan biosynthesis II (staphylococci) (PWY-5265)",0.0229356869428069,0.0495119591146307,0.354443247069868,0.693586785633124,-0.789422470256916,0.180196958998639,0.229035387138458,-1.10017215909593
"superpathway of sulfur oxidation (Acidianus ambivalens) (PWY-5304)",0.0186364005036726,0.0422425078083245,0.344140680283799,0.688771337270759,-1.01994178938872,1.95827091431511e-07,6.91752842459363e-07,-1.65420788908777
"superpathway of L-methionine biosynthesis (transsulfuration) (PWY-5347)",0.00100018781238652,0.00372672719135801,0.581986847178326,0.84510358256262,-0.607059079173197,0.00759897844921231,0.0135092950208219,-0.79778426153482
"sucrose degradation IV (sucrose phosphorylase) (PWY-5384)",0.0116292006189615,0.0295620800781077,0.55684506475786,0.843349888936768,-0.258814375797641,0.191033323785294,0.241679367765581,-0.334127375033622
"catechol degradation III (ortho-cleavage pathway) (PWY-5417)",0.0310856691665069,0.0608295108869775,0.0355405988445702,0.163848184503781,-2.31094900157947,1.02028239412633e-07,3.85808926041244e-07,-3.69653439868704
"aromatic compounds degradation via &beta;-ketoadipate (PWY-5431)",0.0310856691665069,0.0608295108869775,0.0355405988445702,0.163848184503781,-2.31094900157947,1.02028239412633e-07,3.85808926041244e-07,-3.69653439868704
"glycolysis II (from fructose 6-phosphate) (PWY-5484)",0.0621352523716586,0.104325855833896,0.681486149537637,0.885453552408893,-0.134499169202307,0.487989354789897,0.560055293260979,-0.155064775869679
"L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde (PWY-5651)",0.301088253899096,0.384488286669268,0.527223691957311,0.834771741584484,0.592445638345091,2.78518388352467e-08,1.24191805953887e-07,0.794392728161474
"GDP-mannose biosynthesis (PWY-5659)",0.623210647319687,0.694726623241619,0.838231900392035,0.942732440189776,0.123038199430071,0.268033922331805,0.329887904408376,0.211657810260266
"CDP-diacylglycerol biosynthesis I (PWY-5667)",0.160688079484907,0.227641445936952,0.137144602624043,0.396251539992758,-1.0567657761006,0.444430072930288,0.518819655952955,-1.51172669507613
"nitrate reduction V (assimilatory) (PWY-5675)",0.000219886714637794,0.00145876064345073,0.496563523439365,0.81364625527414,-0.844038491025128,0.00117265932975363,0.00247258401312394,-1.32395789319338
"UMP biosynthesis (PWY-5686)",0.13927476142061,0.202581471157251,0.874573808420364,0.959209983428786,0.0581532439719116,0.0157499140796165,0.0259634947251859,0.123205888631538
"urate biosynthesis/inosine 5-phosphate degradation (PWY-5695)",0.48370300740112,0.555135940983564,0.777348560411495,0.919299167095334,-0.12668457019947,0.00294104446411381,0.00563354995942926,-0.143464724887694
"allantoin degradation to glyoxylate III (PWY-5705)",0.000409170914540869,0.00222588977510233,0.230644324410214,0.536198771278446,-0.735363142024201,3.89639676079412e-09,2.25493599773617e-08,-1.10130469427526
"1,4-dihydroxy-2-naphthoate biosynthesis I (PWY-5837)",0.335983888985612,0.419209255982048,0.917057605534524,0.981425838747698,-0.036620756051397,0.565868550069607,0.623142694813494,-0.0135717313129272
"superpathway of menaquinol-8 biosynthesis I (PWY-5838)",0.465993785764216,0.541667990290028,0.636739655676922,0.8703175193172,-0.270800620830014,0.800101500939884,0.821236257568485,-0.351536507191662
"superpathway of menaquinol-7 biosynthesis (PWY-5840)",0.889499860173114,0.930553699873412,0.104616738448014,0.360199403264047,1.59844730402984,0.0955156632528826,0.135313856274917,2.40596698032543
"superpathway of menaquinol-9 biosynthesis (PWY-5845)",0.897072192151236,0.93131158879823,0.129951432288973,0.388426259149458,1.52058208464701,0.112352920323323,0.155807746317575,2.29363355526835
"superpathway of menaquinol-6 biosynthesis I (PWY-5850)",0.919950388113456,0.944250964403245,0.0175253225626846,0.110857854350005,0.707729347138708,0.437772162112984,0.518819655952955,1.0609270146353
"superpathway of demethylmenaquinol-6 biosynthesis I (PWY-5860)",0.911547722832968,0.939170381100634,0.0189822504755278,0.114737158429857,0.722094115394053,0.438332249479327,0.518819655952955,1.08172565388485
"superpathway of demethylmenaquinol-8 biosynthesis (PWY-5861)",0.422047225492712,0.498972671048441,0.654045770952602,0.879497263133614,-0.252916617543166,0.8211833508858,0.839706283612548,-0.325756522628436
"superpathway of demethylmenaquinol-9 biosynthesis (PWY-5862)",0.851963243933403,0.901688725096831,0.138396677571,0.396251539992758,1.53362160085874,0.112846051560891,0.155807746317575,2.32985181871558
"superpathway of phylloquinol biosynthesis (PWY-5863)",0.814709663262,0.872444993729386,0.173362185424904,0.430798566123921,1.40928328395882,0.168932801030636,0.21572639380438,2.13295804490108
"superpathway of menaquinol-10 biosynthesis (PWY-5896)",0.826716762911862,0.881831213772653,0.168673941175739,0.42491620207407,1.41647205443683,0.164020032224151,0.21226291503114,2.14336157239113
"superpathway of menaquinol-11 biosynthesis (PWY-5897)",0.405526354350271,0.488067116740149,0.892571337010201,0.967248620186353,-0.0482231423523526,0.574965628507094,0.624619195326235,-0.0303107637218265
"superpathway of menaquinol-12 biosynthesis (PWY-5898)",0.405526354350271,0.488067116740149,0.892571337010201,0.967248620186353,-0.0482231423523526,0.574965628507094,0.624619195326235,-0.0303107637218265
"superpathway of menaquinol-13 biosynthesis (PWY-5899)",0.405526354350271,0.488067116740149,0.892571337010201,0.967248620186353,-0.0482231423523526,0.574965628507094,0.624619195326235,-0.0303107637218265
