path 1 fam0 9 fam-found 7 # 1CMET2-PWY
   5-FORMYL-THF-CYCLO-LIGASE-RXN hits 17635.29 # 5-FORMYL-THF-CYCLO-LIGASE-RXN
path 13 fam0 8 fam-found 7 # ARO-PWY
   DAHPSYN-RXN hits 70135.34 # DAHPSYN-RXN
   3-DEHYDROQUINATE-SYNTHASE-RXN hits 67619.35 # 3-DEHYDROQUINATE-SYNTHASE-RXN
   3-DEHYDROQUINATE-DEHYDRATASE-RXN hits 68735.04999999999 # 3-DEHYDROQUINATE-DEHYDRATASE-RXN
   SHIKIMATE-5-DEHYDROGENASE-RXN hits 67687.75 # SHIKIMATE-5-DEHYDROGENASE-RXN
   SHIKIMATE-KINASE-RXN hits 80969.4 # SHIKIMATE-KINASE-RXN
   2.5.1.19-RXN hits 68026.15 # 2.5.1.19-RXN
   CHORISMATE-SYNTHASE-RXN hits 68172.15 # CHORISMATE-SYNTHASE-RXN
path 14 fam0 4 fam-found 4 # ASPASN-PWY
   ASPAMINOTRANS-RXN hits 62404.84000000001 # ASPAMINOTRANS-RXN
   ASPARTASE-RXN hits 29947.38 # ASPARTASE-RXN
   ASNSYNA-RXN hits 13864.3 # ASNSYNA-RXN
   ASPARAGHYD-RXN hits 57613.49 # ASPARAGHYD-RXN
path 15 fam0 5 fam-found 5 # AST-PWY
   ARGININE-N-SUCCINYLTRANSFERASE-RXN hits 2768.08 # ARGININE-N-SUCCINYLTRANSFERASE-RXN
   SUCCARGDIHYDRO-RXN hits 2104.42 # SUCCARGDIHYDRO-RXN
   SUCCORNTRANSAM-RXN hits 16417.5 # SUCCORNTRANSAM-RXN
   SUCCGLUALDDEHYD-RXN hits 2104.42 # SUCCGLUALDDEHYD-RXN
   SUCCGLUDESUCC-RXN hits 2104.42 # SUCCGLUDESUCC-RXN
path 16 fam0 26 fam-found 5 # BENZCOA-PWY
   RXN-10819 hits 1512.75 # RXN-10819
   OHBENZCOARED-RXN hits 12274.0 # OHBENZCOARED-RXN
   RXN-865 hits 2547.29 # RXN-865
   PHEAMINOTRANS-RXN hits 2127.04 # PHEAMINOTRANS-RXN
   PHENDEHYD-RXN hits 2101.67 # PHENDEHYD-RXN
path 17 fam0 14 fam-found 14 # BIOTIN-BIOSYNTHESIS-PWY
   RXN-11475 hits 14677.669999999998 # RXN-11475
   RXN-11474 hits 44888.69 # RXN-11474
   RXN-11476 hits 193189.99 # RXN-11476
   RXN-11477 hits 71021.12 # RXN-11477
   RXN-11478 hits 31211.05 # RXN-11478
   RXN-11479 hits 44888.69 # RXN-11479
   RXN-11480 hits 193189.99 # RXN-11480
   RXN-11481 hits 71021.12 # RXN-11481
   RXN-11482 hits 31211.05 # RXN-11482
   RXN-11483 hits 15775.13 # RXN-11483
   RXN-11484 hits 49219.78999999999 # RXN-11484
   DAPASYN-RXN hits 16212.29 # DAPASYN-RXN
   DETHIOBIOTIN-SYN-RXN hits 30018.94 # DETHIOBIOTIN-SYN-RXN
   2.8.1.6-RXN hits 31720.64 # 2.8.1.6-RXN
path 18 fam0 17 fam-found 10 # BRANCHED-CHAIN-AA-SYN-PWY
   ACETOOHBUTSYN-RXN hits 113457.42 # ACETOOHBUTSYN-RXN
   ACETOOHBUTREDUCTOISOM-RXN hits 30027.35 # ACETOOHBUTREDUCTOISOM-RXN
   DIHYDROXYMETVALDEHYDRAT-RXN hits 31870.47 # DIHYDROXYMETVALDEHYDRAT-RXN
   BRANCHED-CHAINAMINOTRANSFERILEU-RXN hits 67598.35 # BRANCHED-CHAINAMINOTRANSFERILEU-RXN
   ACETOLACTSYN-RXN hits 113457.42 # ACETOLACTSYN-RXN
   ACETOLACTREDUCTOISOM-RXN hits 30027.35 # ACETOLACTREDUCTOISOM-RXN
   DIHYDROXYISOVALDEHYDRAT-RXN hits 31870.47 # DIHYDROXYISOVALDEHYDRAT-RXN
   BRANCHED-CHAINAMINOTRANSFERVAL-RXN hits 67598.35 # BRANCHED-CHAINAMINOTRANSFERVAL-RXN
   2-ISOPROPYLMALATESYN-RXN hits 30111.6 # 2-ISOPROPYLMALATESYN-RXN
   BRANCHED-CHAINAMINOTRANSFERLEU-RXN hits 67598.35 # BRANCHED-CHAINAMINOTRANSFERLEU-RXN
path 19 fam0 13 fam-found 9 # CALVIN-PWY
   TRIOSEPISOMERIZATION-RXN hits 77923.1 # TRIOSEPISOMERIZATION-RXN
   1TRANSKETO-RXN hits 54695.8 # 1TRANSKETO-RXN
   RIB5PISOM-RXN hits 53980.79 # RIB5PISOM-RXN
   RIBULP3EPIM-RXN hits 68193.65 # RIBULP3EPIM-RXN
   PHOSPHORIBULOKINASE-RXN hits 14.25 # PHOSPHORIBULOKINASE-RXN
   PHOSGLYPHOS-RXN hits 68191.65 # PHOSGLYPHOS-RXN
   F16ALDOLASE-RXN hits 67821.35 # F16ALDOLASE-RXN
   F16BDEPHOS-RXN hits 89657.29999999999 # F16BDEPHOS-RXN
   2TRANSKETO-RXN hits 54695.8 # 2TRANSKETO-RXN
path 21 fam0 4 fam-found 4 # CATECHOL-ORTHO-CLEAVAGE-PWY
   CATECHOL-12-DIOXYGENASE-RXN hits 3521.79 # CATECHOL-12-DIOXYGENASE-RXN
   MUCONATE-CYCLOISOMERASE-RXN hits 2509.79 # MUCONATE-CYCLOISOMERASE-RXN
   MUCONOLACTONE-DELTA-ISOMERASE-RXN hits 2509.79 # MUCONOLACTONE-DELTA-ISOMERASE-RXN
   3-OXOADIPATE-ENOL-LACTONASE-RXN hits 5488.29 # 3-OXOADIPATE-ENOL-LACTONASE-RXN
path 23 fam0 7 fam-found 6 # CENTFERM-PWY
   PYRUFLAVREDUCT-RXN hits 30050.91 # PYRUFLAVREDUCT-RXN
   ACETYL-COA-ACETYLTRANSFER-RXN hits 42056.68 # ACETYL-COA-ACETYLTRANSFER-RXN
   RXN-11662 hits 35251.82 # RXN-11662
   RXN-11667 hits 65527.380000000005 # RXN-11667
   BUTYRYL-COA-DEHYDROGENASE-RXN hits 28388.63 # BUTYRYL-COA-DEHYDROGENASE-RXN
   BUTYRATE-KINASE-RXN hits 14264.0 # BUTYRATE-KINASE-RXN
path 24 fam0 10 fam-found 4 # CHLOROPHYLL-SYN
   UROGENDECARBOX-RXN hits 30848.35 # UROGENDECARBOX-RXN
   RXN0-1461 hits 16174.79 # RXN0-1461
   PROTOPORGENOXI-RXN hits 5363.9 # PROTOPORGENOXI-RXN
   RXN1F-20 hits 13781.0 # RXN1F-20
path 25 fam0 4 fam-found 3 # COA-PWY
   P-PANTOCYSLIG-RXN hits 1423.25 # P-PANTOCYSLIG-RXN
   PANTEPADENYLYLTRAN-RXN hits 68193.65 # PANTEPADENYLYLTRAN-RXN
   DEPHOSPHOCOAKIN-RXN hits 68193.65 # DEPHOSPHOCOAKIN-RXN
path 26 fam0 6 fam-found 5 # COBALSYN-PWY
   DMBPPRIBOSYLTRANS-RXN hits 44543.96 # DMBPPRIBOSYLTRANS-RXN
   BTUR2-RXN hits 51181.25 # BTUR2-RXN
   COBINAMIDEKIN-RXN hits 18175.96 # COBINAMIDEKIN-RXN
   COBALAMIN5PSYN-RXN hits 18175.96 # COBALAMIN5PSYN-RXN
   RXN-8770 hits 19355.56 # RXN-8770
path 28 fam0 11 fam-found 11 # COLANSYN-PWY
   GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN hits 13664.669999999998 # GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN
   PHOSPHOGLUCMUT-RXN hits 108193.9 # PHOSPHOGLUCMUT-RXN
   GLUC1PURIDYLTRANS-RXN hits 57479.15 # GLUC1PURIDYLTRANS-RXN
   UGD-RXN hits 43495.45 # UGD-RXN
   UDPGLUCEPIM-RXN hits 138930.03000000003 # UDPGLUCEPIM-RXN
   PGLUCISOM-RXN hits 68611.1 # PGLUCISOM-RXN
   MANNPISOM-RXN hits 36144.95 # MANNPISOM-RXN
   PHOSMANMUT-RXN hits 37.5 # PHOSMANMUT-RXN
   2.7.7.13-RXN hits 26417.42 # 2.7.7.13-RXN
   GDPMANDEHYDRA-RXN hits 14095.58 # GDPMANDEHYDRA-RXN
   1.1.1.271-RXN hits 24422.08 # 1.1.1.271-RXN
path 29 fam0 17 fam-found 14 # COMPLETE-ARO-PWY
   DAHPSYN-RXN hits 70135.34 # DAHPSYN-RXN
   3-DEHYDROQUINATE-SYNTHASE-RXN hits 67619.35 # 3-DEHYDROQUINATE-SYNTHASE-RXN
   3-DEHYDROQUINATE-DEHYDRATASE-RXN hits 68735.04999999999 # 3-DEHYDROQUINATE-DEHYDRATASE-RXN
   SHIKIMATE-5-DEHYDROGENASE-RXN hits 67687.75 # SHIKIMATE-5-DEHYDROGENASE-RXN
   SHIKIMATE-KINASE-RXN hits 80969.4 # SHIKIMATE-KINASE-RXN
   2.5.1.19-RXN hits 68026.15 # 2.5.1.19-RXN
   CHORISMATE-SYNTHASE-RXN hits 68172.15 # CHORISMATE-SYNTHASE-RXN
   ANTHRANSYN-RXN hits 47573.990000000005 # ANTHRANSYN-RXN
   PRTRANS-RXN hits 33710.83 # PRTRANS-RXN
   PRAISOM-RXN hits 29753.58 # PRAISOM-RXN
   IGPSYN-RXN hits 17449.699999999997 # IGPSYN-RXN
   CHORISMATEMUT-RXN hits 1069.5 # CHORISMATEMUT-RXN
   PREPHENATEDEHYDRAT-RXN hits 37.5 # PREPHENATEDEHYDRAT-RXN
   PHEAMINOTRANS-RXN hits 2127.04 # PHEAMINOTRANS-RXN
path 32 fam0 9 fam-found 9 # DAPLYSINESYN-PWY
   ASPARTATEKIN-RXN hits 54624.23 # ASPARTATEKIN-RXN
   ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN hits 68193.65 # ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
   DIHYDRODIPICSYN-RXN hits 82500.66999999998 # DIHYDRODIPICSYN-RXN
   RXN-14014 hits 67928.65 # RXN-14014
   TETHYDPICSUCC-RXN hits 16238.95 # TETHYDPICSUCC-RXN
   SUCCINYLDIAMINOPIMTRANS-RXN hits 13686.92 # SUCCINYLDIAMINOPIMTRANS-RXN
   SUCCDIAMINOPIMDESUCC-RXN hits 53912.6 # SUCCDIAMINOPIMDESUCC-RXN
   DIAMINOPIMEPIM-RXN hits 18350.08 # DIAMINOPIMEPIM-RXN
   DIAMINOPIMDECARB-RXN hits 67928.65 # DIAMINOPIMDECARB-RXN
path 33 fam0 5 fam-found 4 # DENITRIFICATION-PWY
   RXN-11236 hits 69533.63 # RXN-11236
   RXN-15838 hits 2.0 # RXN-15838
   NITRIC-OXIDE-REDUCTASE-RXN hits 1.0 # NITRIC-OXIDE-REDUCTASE-RXN
   RXN-12130 hits 42.66 # RXN-12130
path 34 fam0 27 fam-found 24 # DENOVOPURINE2-PWY
   AMPSYN-RXN hits 68193.65 # AMPSYN-RXN
   ADENYL-KIN-RXN hits 68188.65 # ADENYL-KIN-RXN
   RXN0-747 hits 147964.7 # RXN0-747
   ADPREDUCT-RXN hits 147964.7 # ADPREDUCT-RXN
   DADPKIN-RXN hits 53145.9 # DADPKIN-RXN
   RXN0-745 hits 112.0 # RXN0-745
   GMP-SYN-GLUT-RXN hits 68193.65 # GMP-SYN-GLUT-RXN
   GUANYL-KIN-RXN hits 70185.2 # GUANYL-KIN-RXN
   GDPKIN-RXN hits 53145.9 # GDPKIN-RXN
   GDPREDUCT-RXN hits 147964.7 # GDPREDUCT-RXN
   RXN0-748 hits 147964.7 # RXN0-748
   DGDPKIN-RXN hits 53145.9 # DGDPKIN-RXN
   RXN0-746 hits 112.0 # RXN0-746
   SAICARSYN-RXN hits 68081.65 # SAICARSYN-RXN
   AICARSYN-RXN hits 68193.65 # AICARSYN-RXN
   IMPCYCLOHYDROLASE-RXN hits 12537.75 # IMPCYCLOHYDROLASE-RXN
   RXN0-742 hits 42781.78999999999 # RXN0-742
   RXN0-743 hits 68081.65 # RXN0-743
   ADENYLOSUCCINATE-SYNTHASE-RXN hits 68193.65 # ADENYLOSUCCINATE-SYNTHASE-RXN
   IMP-DEHYDROG-RXN hits 145105.01 # IMP-DEHYDROG-RXN
   PRPPAMIDOTRANS-RXN hits 68182.65 # PRPPAMIDOTRANS-RXN
   GLYRIBONUCSYN-RXN hits 68081.65 # GLYRIBONUCSYN-RXN
   FGAMSYN-RXN hits 71972.87 # FGAMSYN-RXN
   AIRS-RXN hits 68081.65 # AIRS-RXN
path 35 fam0 5 fam-found 2 # DHGLUCONATE-PYR-CAT-PWY
   RXN0-6373 hits 3822.29 # RXN0-6373
   GLUCONATE-2-DEHYDROGENASE-RXN hits 13649.42 # GLUCONATE-2-DEHYDROGENASE-RXN
path 36 fam0 4 fam-found 4 # DTDPRHAMSYN-PWY
   DTDPGLUCOSEPP-RXN hits 50927.22 # DTDPGLUCOSEPP-RXN
   DTDPGLUCDEHYDRAT-RXN hits 79517.42 # DTDPGLUCDEHYDRAT-RXN
   DTDPDEHYDRHAMEPIM-RXN hits 27843.02 # DTDPDEHYDRHAMEPIM-RXN
   DTDPDEHYRHAMREDUCT-RXN hits 49443.52 # DTDPDEHYRHAMREDUCT-RXN
path 37 fam0 9 fam-found 9 # ECASYN-PWY
   UDPGLCNACEPIM-RXN hits 46595.0 # UDPGLCNACEPIM-RXN
   UDPMANNACADEHYDROG-RXN hits 1862.25 # UDPMANNACADEHYDROG-RXN
   GLCNACPTRANS-RXN hits 49340.25 # GLCNACPTRANS-RXN
   UDPMANACATRANS-RXN hits 14.25 # UDPMANACATRANS-RXN
   DTDPGLUCOSEPP-RXN hits 50927.22 # DTDPGLUCOSEPP-RXN
   DTDPGLUCDEHYDRAT-RXN hits 79517.42 # DTDPGLUCDEHYDRAT-RXN
   RFFTRANS-RXN hits 55.25 # RFFTRANS-RXN
   TDPFUCACTRANS-RXN hits 14.25 # TDPFUCACTRANS-RXN
   FUC4NACTRANS-RXN hits 6679.0 # FUC4NACTRANS-RXN
path 39 fam0 7 fam-found 6 # FAO-PWY
   OHBUTYRYL-COA-EPIM-RXN hits 17166.21 # OHBUTYRYL-COA-EPIM-RXN
   ACYLCOASYN-RXN hits 82613.34000000001 # ACYLCOASYN-RXN
   ENOYL-COA-DELTA-ISOM-RXN hits 20.25 # ENOYL-COA-DELTA-ISOM-RXN
   ENOYL-COA-HYDRAT-RXN hits 43583.8 # ENOYL-COA-HYDRAT-RXN
   OHACYL-COA-DEHYDROG-RXN hits 35251.82 # OHACYL-COA-DEHYDROG-RXN
   KETOACYLCOATHIOL-RXN hits 34006.020000000004 # KETOACYLCOATHIOL-RXN
path 40 fam0 5 fam-found 5 # FASYN-ELONG-PWY
   3-OXOACYL-ACP-SYNTH-RXN hits 44888.69 # 3-OXOACYL-ACP-SYNTH-RXN
   3-OXOACYL-ACP-REDUCT-RXN hits 193189.99 # 3-OXOACYL-ACP-REDUCT-RXN
   3-HYDROXYDECANOYL-ACP-DEHYDR-RXN hits 71021.12 # 3-HYDROXYDECANOYL-ACP-DEHYDR-RXN
   ENOYL-ACP-REDUCT-NADPH-RXN hits 414.26000000000005 # ENOYL-ACP-REDUCT-NADPH-RXN
   ENOYL-ACP-REDUCT-NADH-RXN hits 31211.05 # ENOYL-ACP-REDUCT-NADH-RXN
path 41 fam0 6 fam-found 4 # FASYN-INITIAL-PWY
   ACETYL-COA-CARBOXYLTRANSFER-RXN hits 37.5 # ACETYL-COA-CARBOXYLTRANSFER-RXN
   MALONYL-COA-ACP-TRANSACYL-RXN hits 82643.31999999999 # MALONYL-COA-ACP-TRANSACYL-RXN
   2.3.1.180-RXN hits 72245.88 # 2.3.1.180-RXN
   3-OXOACYL-ACP-SYNTH-BASE-RXN hits 44888.69 # 3-OXOACYL-ACP-SYNTH-BASE-RXN
path 42 fam0 16 fam-found 13 # FERMENTATION-PWY
   PEPCARBOX-RXN hits 37933.28999999999 # PEPCARBOX-RXN
   CITSYN-RXN hits 37752.85 # CITSYN-RXN
   ISOCITDEH-RXN hits 41094.01 # ISOCITDEH-RXN
   MALATE-DEH-RXN hits 28763.1 # MALATE-DEH-RXN
   FUMHYDR-RXN hits 72479.69 # FUMHYDR-RXN
   R601-RXN hits 16233.649999999998 # R601-RXN
   PEPDEPHOS-RXN hits 65692.78 # PEPDEPHOS-RXN
   PYRUVFORMLY-RXN hits 65077.25 # PYRUVFORMLY-RXN
   PHOSACETYLTRANS-RXN hits 54824.57 # PHOSACETYLTRANS-RXN
   ACETATEKIN-RXN hits 54700.43 # ACETATEKIN-RXN
   ACETALD-DEHYDROG-RXN hits 455.83 # ACETALD-DEHYDROG-RXN
   ALCOHOL-DEHYDROG-RXN hits 76979.66 # ALCOHOL-DEHYDROG-RXN
   DLACTDEHYDROGNAD-RXN hits 27012.62 # DLACTDEHYDROGNAD-RXN
